"Date","Price","Open","High","Low","Vol.","Change %"
"07/06/2026","313.09","307.58","314.20","307.22","30.46M","1.45%"
"07/02/2026","308.63","294.12","309.42","293.68","75.40M","4.84%"
"07/01/2026","294.38","293.44","296.59","289.20","50.16M","1.73%"
"06/30/2026","289.36","281.17","289.94","280.70","65.10M","2.70%"
"06/29/2026","281.74","286.73","288.37","279.85","66.43M","-0.72%"
"06/26/2026","283.78","275.00","285.95","274.21","261.78M","3.14%"
"06/25/2026","275.15","287.40","288.80","273.75","107.25M","-6.12%"
"06/24/2026","293.08","295.36","299.70","292.94","53.08M","-0.41%"
"06/23/2026","294.30","297.54","301.64","294.18","52.01M","-0.91%"
"06/22/2026","297.01","297.31","302.42","296.76","44.88M","-0.34%"
"06/18/2026","298.01","298.11","300.57","295.62","85.96M","0.70%"
"06/17/2026","295.95","300.85","302.07","294.36","42.75M","-1.10%"
"06/16/2026","299.24","295.24","300.48","293.97","39.87M","0.95%"
"06/15/2026","296.42","294.12","297.78","291.70","45.73M","1.82%"
"06/12/2026","291.13","296.03","297.14","289.62","38.78M","-1.52%"
"06/11/2026","295.63","293.72","297.00","289.59","42.57M","1.39%"
"06/10/2026","291.58","290.74","294.75","287.38","52.79M","0.35%"
"06/09/2026","290.55","300.27","300.75","287.78","70.11M","-3.64%"
"06/08/2026","301.54","308.74","317.40","301.17","77.95M","-1.89%"
"06/05/2026","307.34","312.86","315.17","307.15","65.31M","-1.25%"
"06/04/2026","311.23","313.23","313.54","309.65","44.87M","0.31%"
"06/03/2026","310.26","314.17","316.94","308.85","50.84M","-1.57%"
"06/02/2026","315.20","307.46","315.45","306.68","44.53M","2.90%"
"06/01/2026","306.31","309.63","310.94","305.02","48.85M","-1.84%"
"05/29/2026","312.06","311.77","315.00","309.53","70.03M","-0.14%"
"05/28/2026","312.51","310.68","312.80","309.57","48.22M","0.53%"
"05/27/2026","310.85","308.33","313.26","308.30","50.43M","0.82%"
"05/26/2026","308.33","309.56","311.82","307.67","48.00M","-0.16%"
"05/22/2026","308.82","306.12","311.40","305.84","43.67M","1.26%"
"05/21/2026","304.99","301.05","305.54","300.40","42.97M","0.91%"
"05/20/2026","302.25","298.18","302.80","298.08","38.23M","1.10%"
"05/19/2026","298.97","296.97","300.51","296.35","42.24M","0.38%"
"05/18/2026","297.84","300.24","300.66","294.91","34.48M","-0.80%"
"05/15/2026","300.23","297.90","303.20","296.52","54.86M","0.68%"
"05/14/2026","298.21","299.82","300.45","295.38","35.32M","-0.22%"
"05/13/2026","298.87","293.50","300.92","293.50","52.68M","1.38%"
"05/12/2026","294.80","292.56","295.27","292.56","45.75M","0.72%"
"05/11/2026","292.68","291.98","293.88","290.23","42.25M","-0.22%"
"05/08/2026","293.32","290.01","294.76","290.00","52.69M","2.05%"
"05/07/2026","287.44","289.27","292.13","285.78","45.22M","-0.02%"
"05/06/2026","287.51","281.92","288.03","281.07","58.34M","1.17%"
"05/05/2026","284.18","276.92","284.57","276.50","49.31M","2.66%"
"05/04/2026","276.83","279.65","280.63","274.86","46.67M","-1.18%"
"05/01/2026","280.14","278.86","287.22","278.37","79.92M","3.24%"
"04/30/2026","271.35","270.50","276.00","268.14","91.85M","0.44%"
"04/29/2026","270.17","267.55","271.04","267.04","30.05M","-0.20%"
"04/28/2026","270.71","272.33","273.23","268.66","40.02M","1.16%"
"04/27/2026","267.61","266.09","268.36","265.07","41.47M","-1.27%"
"04/24/2026","271.06","272.76","273.06","269.65","38.16M","-0.87%"
"04/23/2026","273.43","275.05","275.77","271.65","33.40M","0.10%"
"04/22/2026","273.17","267.82","273.74","266.87","43.25M","2.63%"
"04/21/2026","266.17","271.50","272.80","265.40","50.21M","-2.52%"
"04/20/2026","273.05","270.33","274.27","270.29","36.59M","1.04%"
"04/17/2026","270.23","266.96","272.30","266.72","61.44M","2.59%"
"04/16/2026","263.40","266.80","267.16","261.27","43.32M","-1.14%"
"04/15/2026","266.43","258.16","266.56","257.81","49.91M","2.94%"
"04/14/2026","258.83","259.24","261.93","257.19","48.37M","-0.14%"
"04/13/2026","259.20","259.73","260.18","256.66","36.23M","-0.49%"
"04/10/2026","260.48","259.98","262.19","259.02","31.29M","0.00%"
"04/09/2026","260.49","259.00","261.12","256.07","28.12M","0.61%"
"04/08/2026","258.90","258.45","259.75","256.53","41.03M","2.13%"
"04/07/2026","253.50","256.15","256.20","245.70","62.15M","-2.07%"
"04/06/2026","258.86","256.51","262.16","256.46","29.33M","1.15%"
"04/02/2026","255.92","254.20","256.13","250.65","31.29M","0.11%"
"04/01/2026","255.63","254.08","256.18","253.33","40.06M","0.73%"
"03/31/2026","253.79","247.91","255.48","247.10","49.60M","2.90%"
"03/30/2026","246.63","250.07","250.87","245.51","39.45M","-0.87%"
"03/27/2026","248.80","253.90","255.49","248.07","47.90M","-1.62%"
"03/26/2026","252.89","252.12","257.00","250.77","41.80M","0.11%"
"03/25/2026","252.62","254.10","255.00","251.60","28.48M","0.39%"
"03/24/2026","251.64","250.35","254.82","249.55","45.15M","0.06%"
"03/23/2026","251.49","253.97","254.60","250.28","40.55M","1.41%"
"03/20/2026","247.99","247.98","249.20","246.00","88.33M","-0.39%"
"03/19/2026","248.96","249.40","251.83","247.30","34.86M","-0.39%"
"03/18/2026","249.94","252.63","254.94","249.00","35.76M","-1.69%"
"03/17/2026","254.23","252.96","255.13","252.18","32.36M","0.56%"
"03/16/2026","252.82","252.10","253.88","249.88","32.07M","1.08%"
"03/13/2026","250.12","255.48","256.33","249.52","36.93M","-2.21%"
"03/12/2026","255.76","258.66","258.95","254.18","40.79M","-1.94%"
"03/11/2026","260.81","261.09","262.13","259.55","26.22M","-0.01%"
"03/10/2026","260.83","257.64","262.48","256.95","30.59M","0.37%"
"03/09/2026","259.88","255.69","261.15","253.68","38.22M","0.94%"
"03/06/2026","257.46","258.63","258.77","254.37","41.12M","-1.09%"
"03/05/2026","260.29","260.79","261.55","257.25","49.66M","-0.85%"
"03/04/2026","262.52","264.65","266.15","261.42","39.80M","-0.47%"
"03/03/2026","263.75","263.48","265.56","260.13","38.57M","-0.37%"
"03/02/2026","264.72","262.41","266.53","260.20","41.83M","0.20%"
"02/27/2026","264.18","272.81","272.81","262.89","72.37M","-3.21%"
"02/26/2026","272.95","274.95","276.11","270.80","32.35M","-0.47%"
"02/25/2026","274.23","271.78","274.94","271.05","33.71M","0.77%"
"02/24/2026","272.14","267.86","274.89","267.71","47.01M","2.24%"
"02/23/2026","266.18","263.49","269.43","263.38","37.31M","0.60%"
"02/20/2026","264.58","258.97","264.75","258.16","42.07M","1.54%"
"02/19/2026","260.58","262.60","264.48","260.05","30.85M","-1.43%"
"02/18/2026","264.35","263.60","266.82","262.45","34.20M","0.18%"
"02/17/2026","263.88","258.05","266.29","255.54","58.47M","3.17%"
"02/13/2026","255.78","262.01","262.23","255.45","56.29M","-2.27%"
"02/12/2026","261.73","275.59","275.72","260.18","81.08M","-5.00%"
"02/11/2026","275.50","274.70","280.18","274.45","51.93M","0.67%"
"02/10/2026","273.68","274.89","275.37","272.94","34.38M","-0.34%"
"02/09/2026","274.62","277.90","278.20","271.70","44.62M","-1.26%"
"02/06/2026","278.12","277.12","280.90","276.92","50.45M","0.80%"
