"Date","Price","Open","High","Low","Vol.","Change %"
"07/10/2026","2.79","2.78","2.80","2.76","5.44M","0.36%"
"07/09/2026","2.78","2.76","2.78","2.74","4.70M","0.72%"
"07/08/2026","2.76","2.79","2.80","2.72","15.00M","-1.78%"
"07/07/2026","2.81","2.80","2.81","2.78","4.54M","0.72%"
"07/06/2026","2.79","2.77","2.79","2.75","3.79M","0.72%"
"07/03/2026","2.77","2.75","2.77","2.74","5.75M","0.73%"
"07/02/2026","2.75","2.77","2.78","2.75","4.53M","-0.36%"
"07/01/2026","2.76","2.77","2.78","2.74","7.02M","-0.72%"
"06/30/2026","2.78","2.78","2.79","2.74","15.45M","0.00%"
"06/29/2026","2.78","2.75","2.78","2.73","2.24M","1.09%"
"06/26/2026","2.75","2.80","2.82","2.73","16.92M","-1.08%"
"06/25/2026","2.78","2.90","2.92","2.78","24.20M","-4.14%"
"06/24/2026","2.90","2.85","2.91","2.84","13.87M","1.75%"
"06/23/2026","2.85","2.87","2.88","2.84","8.73M","-0.70%"
"06/22/2026","2.87","2.81","2.89","2.81","11.24M","2.14%"
"06/19/2026","2.81","2.81","2.82","2.79","13.39M","-0.35%"
"06/18/2026","2.82","2.79","2.83","2.78","17.33M","1.44%"
"06/17/2026","2.78","2.76","2.78","2.74","11.41M","1.09%"
"06/16/2026","2.75","2.75","2.77","2.74","32.04M","0.73%"
"06/12/2026","2.73","2.67","2.75","2.67","17.50M","3.02%"
"06/11/2026","2.65","2.66","2.67","2.63","8.05M","-0.38%"
"06/10/2026","2.66","2.64","2.66","2.63","8.44M","0.76%"
"06/09/2026","2.64","2.60","2.65","2.60","11.98M","1.93%"
"06/08/2026","2.59","2.59","2.61","2.57","7.30M","-0.77%"
"06/05/2026","2.61","2.58","2.61","2.56","14.47M","1.56%"
"06/04/2026","2.57","2.55","2.59","2.55","7.91M","0.78%"
"06/03/2026","2.55","2.56","2.59","2.47","21.55M","-0.39%"
"06/02/2026","2.56","2.59","2.61","2.55","16.51M","-1.54%"
"06/01/2026","2.60","2.61","2.64","2.60","21.67M","-0.38%"
"05/25/2026","2.61","2.64","2.67","2.61","38.37M","-0.38%"
"05/22/2026","2.62","2.63","2.64","2.61","6.23M","-0.38%"
"05/21/2026","2.63","2.63","2.64","2.62","9.72M","0.38%"
"05/20/2026","2.62","2.65","2.65","2.62","7.60M","-0.38%"
"05/19/2026","2.63","2.67","2.69","2.63","14.46M","-1.13%"
"05/18/2026","2.66","2.68","2.70","2.65","4.09M","-0.75%"
"05/15/2026","2.68","2.71","2.73","2.68","5.13M","-1.11%"
"05/14/2026","2.71","2.76","2.77","2.69","8.80M","-1.81%"
"05/13/2026","2.76","2.79","2.79","2.71","7.12M","-0.72%"
"05/12/2026","2.78","2.73","2.88","2.69","22.85M","2.96%"
"05/11/2026","2.70","2.73","2.73","2.69","5.42M","0.00%"
"05/08/2026","2.70","2.74","2.74","2.70","2.20M","-1.46%"
"05/07/2026","2.74","2.73","2.77","2.73","15.09M","0.37%"
"05/06/2026","2.73","2.70","2.74","2.69","6.45M","1.11%"
"05/05/2026","2.70","2.69","2.70","2.65","4.19M","-0.37%"
"05/04/2026","2.71","2.66","2.72","2.66","9.04M","1.50%"
"05/01/2026","2.67","2.69","2.69","2.64","4.52M","0.75%"
"04/30/2026","2.65","2.68","2.70","2.65","6.01M","-1.12%"
"04/29/2026","2.68","2.70","2.71","2.67","4.76M","0.00%"
"04/28/2026","2.68","2.69","2.70","2.68","6.78M","0.00%"
"04/27/2026","2.68","2.71","2.73","2.68","5.74M","-1.83%"
"04/24/2026","2.73","2.70","2.73","2.65","4.23M","1.87%"
"04/23/2026","2.68","2.70","2.70","2.64","6.69M","0.37%"
"04/22/2026","2.67","2.72","2.75","2.67","7.42M","-1.84%"
"04/21/2026","2.72","2.75","2.76","2.71","7.30M","-0.73%"
"04/20/2026","2.74","2.76","2.76","2.72","4.38M","-0.72%"
"04/17/2026","2.76","2.79","2.79","2.75","3.60M","0.36%"
"04/16/2026","2.75","2.78","2.83","2.75","12.97M","-1.08%"
