origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2022-11-11,260,63,64,2023-02-13,4.79,4.12,-0.9836933252638269,0.0,0.009516550201614082,0.19455176867614657,0.44545741180806286,0.43468438997188696,0.3627096748520642,0.3582312674623229,3.0805874802587616,2.9501329503136304,0.18905,False,True,True,0.6431289102836663,0.6158941441155804,0.011569801608377617,-0.8233993417436548,0.09299737198498181,0.0907483068834837
2023-02-13,324,61,61,2023-05-15,4.12,3.19,0.18346020898758442,0.0,0.011315032851216142,0.17225532860130385,0.6649255991039627,0.6480368219900363,0.49087131630451064,0.48771389398829323,2.345205723129059,2.530575327515456,0.05885,False,False,True,0.5692246900798686,0.6142173125037514,0.012558891409956585,-1.5508796249445944,0.1613897085203793,0.15729049077428064
2023-05-15,385,63,61,2023-08-15,3.19,3.64,-2.735549371643465,0.0,0.012506873399912041,0.16677462218607053,0.23947593564621023,0.24068832316690336,0.20290136850685547,0.20455519335323036,1.7549468884356703,1.720590717636461,0.781,False,True,True,0.5501400904187054,0.5393701309205207,0.013854941375012197,0.7162713960083629,0.07507082622138252,0.07545088500529885
2023-08-15,446,63,65,2023-11-15,3.64,3.22,1.4864436153438767,0.0,0.013100669698262088,0.1562563645980778,0.2865527879705623,0.2846842327037616,0.23339768370399527,0.231580330154876,1.8777610797336672,1.6032493995425092,0.1811,False,True,True,0.5158684284982602,0.4404531317424476,0.012855870167030492,-0.8684637719535409,0.07872329339850612,0.07820995403949493
2023-11-15,511,63,64,2024-02-15,3.22,2.69,-0.8846563169702818,0.0,0.013100669698262088,0.14819975860037973,0.374387505201056,0.38396721607950235,0.2857005780394488,0.28995148651198255,1.5819855000212946,1.4042473445500177,0.0867,False,False,True,0.4912998447271101,0.4361016597981421,0.012857501887856282,-1.3018970979642133,0.11626941155312298,0.11924447704332371
2024-02-15,575,61,59,2024-05-15,2.69,2.6,-1.6598154326188963,0.0,0.013100669698262088,0.13578535132392397,0.10132372818528196,0.09581414799457791,0.06591113618999134,0.06394592021518553,1.2071178393156083,1.0785277295561806,0.3501,True,True,True,0.44874269119539345,0.40093967641493705,0.01554731315240998,-0.34709501301168394,0.03766681345177768,0.03561864237716651
2024-05-15,634,62,64,2024-08-15,2.6,2.36,-1.3203830174590783,0.0,0.013100669698262088,0.13714479205062383,0.16895895542731987,0.16667757762167584,0.1387977076612974,0.13668069934473603,1.1827026768654822,0.9963866011068827,0.19635,False,True,True,0.4548856449482624,0.3832256158103395,0.014459775124074925,-0.8017110532902642,0.06498421362589225,0.06410676062372148
2024-08-15,698,63,66,2024-11-15,2.36,2.54,-0.2592265636481955,0.0,0.013100669698262088,0.13882892163967409,0.10052647869569153,0.0948354047626552,0.07571770274533307,0.07465424206340865,1.0866076601767465,0.881996776698498,0.68575,True,True,True,0.4604269746511638,0.37372744775360084,0.012103641741243232,0.4350807568140254,0.04259596554902184,0.04018449354349797
2024-11-15,764,64,63,2025-02-17,2.54,2.42,-1.5920358514152553,0.0,0.011315032851216142,0.134418733823113,0.10356708746155849,0.10181755205061302,0.07501259522295256,0.07439269048687436,1.1377486400815462,1.0425258455820186,0.3163,True,True,True,0.44793253546517564,0.4104432462921333,0.01182094112043508,-0.4442206232327943,0.04077444388250334,0.040085650413627175
2025-02-17,827,61,63,2025-05-19,2.42,2.49,-0.7846834062136058,0.0,0.010716975056793952,0.12911648062266046,0.0725433901060076,0.06746497246044436,0.021563163979257283,0.02078066294787595,1.035948059781764,0.9123061326704178,0.5577,True,True,True,0.42807771065362155,0.37698600523570985,0.011104823157638721,0.1378460376661136,0.029976607481821325,0.02787808779357205
2025-05-19,890,64,63,2025-08-19,2.49,2.5,0.9718351423190179,0.0,0.010716975056793952,0.14294428230795703,0.07918752358304176,0.07546849822419816,0.008509446944526378,0.006989559021684855,1.1756736105049277,1.065769654837827,0.479,True,True,True,0.47215807650800307,0.4280199417019385,0.01085096140122599,-0.04693404696524787,0.031802218306442476,0.030308633824979177
2025-08-19,953,64,65,2025-11-19,2.5,2.37,-0.284336222432635,0.0,0.010716975056793952,0.1424234960278886,0.10871314770562246,0.10505589920139893,0.07784361839226528,0.08040675392287167,1.1726855739598525,1.0175818503168204,0.3163,True,True,True,0.469074229583941,0.40703274012672813,0.010274894713812266,-0.450190829267061,0.043485259082248984,0.042022359680559576
2025-11-19,1018,64,63,2026-02-19,2.37,2.68,-0.9555042287017033,0.0,0.009516550201614082,0.13831618091015377,0.1718860332577744,0.173051416790556,0.14580552440781513,0.14284205896988933,1.0766953886010568,0.8347608002562183,0.81155,False,True,True,0.4543018517304037,0.352219746943552,0.0077590511326455225,0.8199350822719682,0.07252575242944068,0.07301747543905315
2026-02-19,1081,61,59,2026-05-19,2.68,3.38,0.6748508406574599,0.0,0.008914169302008671,0.1400819402372029,0.46909824057544397,0.5026824162691141,0.3401645391744208,0.33879653974523327,1.2243473159307232,4.269432112472158,0.9495,False,False,True,0.4568460134069863,0.35445659420268405,0.0073398961384918415,1.592958701830507,0.1750366569311358,0.1875680657720575
