origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2019-01-24,2013,62,64,2019-04-24,18.92,20.67,-1.3145443569815631,0.0,0.002487582713292021,0.1829310217921187,1.097779705518469,1.1078453297653639,0.8336675966902192,0.8596024251476191,11.497319396157991,10.829061698143933,0.6899,True,True,True,0.6076807291838261,0.5723605548701867,0.00436917582555818,0.46999260439465107,0.05802218316693811,0.058554192905146074
2019-04-24,2077,62,60,2019-07-24,20.67,18.73,-0.8829091326983244,0.0,0.002487582713292021,0.16761096601781936,1.2599804888942936,1.2783669964580877,1.000215980440828,0.9817362276828856,11.37991346120478,11.887340908831707,0.26055,True,True,True,0.5505521751913294,0.5751011566923903,0.0029236555820828514,-0.6028510088070814,0.06095696608100114,0.061846492329854265
2019-07-24,2137,63,60,2019-10-24,18.73,17.57,-0.16830919995185872,0.0,0.002487582713292021,0.16331270878053006,0.8793856629093315,0.955763148515536,0.6005672012336696,0.5955132998175401,10.062982244152687,11.112866464425476,0.3299,True,True,True,0.5372654695223005,0.5933190851268273,0.002196177387471465,-0.4067117462336897,0.046950649381170925,0.0510284649501087
2019-10-24,2197,63,66,2020-01-26,17.57,21.77,0.09776443462137291,0.0,0.002487582713292021,0.1658096352408263,2.6578047390551394,2.6974615411847283,2.0743477243003277,2.0779372426825677,9.635591999896144,8.794348046462655,0.90395,False,False,True,0.5484116106941459,0.5005320458999803,0.0029200086169234307,1.2776844362901965,0.15126947860302445,0.15352655328313763
2020-01-26,2263,62,65,2020-04-26,21.77,25.72,0.3659438568360695,0.0,0.002487582713292021,0.170565462844618,2.3116138007760965,2.3448842779836765,1.9402023989627928,1.9397304276670404,12.177348477509355,11.392184544789735,0.84305,False,True,True,0.5593637334639115,0.5232974067427532,0.003196839782931171,0.96296424065227,0.10618345433055106,0.1077117261361358
2020-04-26,2328,62,60,2020-07-26,25.72,29.39,0.06041101309401262,0.0,0.002487582713292021,0.18847379877471812,2.110717491218496,2.1268902568843404,1.8003566326318765,1.815424844184104,16.106390960965836,15.390375118787269,0.76745,False,True,True,0.6262204883734773,0.5983816142607803,0.0026938854874125617,0.6945156260397611,0.08206522127599129,0.08269402242940671
2020-07-26,2388,63,60,2020-10-26,29.39,30.56,1.0903033771395547,0.0,0.002487582713292021,0.17460137414074536,1.2405773952792374,1.3192285334614469,0.5367552886819684,0.5483823395785219,17.235470207612057,17.493038696605833,0.58665,True,True,True,0.5864399526237515,0.5952037664717874,0.003283069841308661,0.20933341065654434,0.042210867481430325,0.044886986507704896
2020-10-26,2448,63,66,2021-01-26,30.56,25.32,1.7399278170997257,0.0,0.002487582713292021,0.1914177258479113,3.332465168479951,3.3054074669907054,2.6842768697030213,2.662175535804222,19.39416164036892,18.288753664547553,0.1466,False,True,True,0.6346257081272553,0.5984539811697498,0.004206601420354783,-0.9956494305394858,0.10904663509423923,0.10816123910309901
2021-01-26,2514,61,64,2021-04-26,25.32,26.01,0.6201581966900677,0.0,0.002487582713292021,0.15507811188227733,0.91805210266434,0.9961194652459064,0.31197645421908504,0.35263568330884,12.840549429825636,13.504516556984672,0.5657,True,True,True,0.5071307041795274,0.5333537344780677,0.0026084949274025604,0.15733296707800004,0.03625798193777014,0.03934121110765823
2021-04-26,2578,62,56,2021-07-26,26.01,26.32,-0.17281518268948437,0.0,0.002487582713292021,0.14587942210081067,0.844777566178236,0.7507124710611468,0.12057310784834385,0.11395146594747274,12.331900203872362,10.47779701282684,0.52685,True,True,True,0.4741214995721784,0.4028372553951111,0.0026472043176974935,0.06416562492820739,0.03247895294802906,0.02886245563479995
