"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2026","67.97","68.00","69.19","67.73","1.48M","0.55%"
"06/30/2026","67.60","67.42","67.99","67.04","809.44K","1.05%"
"06/29/2026","66.90","68.01","68.40","66.66","1.00M","-1.33%"
"06/28/2026","67.80","69.67","69.67","67.69","1.01M","-1.81%"
"06/25/2026","69.05","69.85","70.40","68.58","1.40M","-1.15%"
"06/24/2026","69.85","68.94","70.90","68.50","3.19M","1.82%"
"06/23/2026","68.60","68.56","69.37","68.01","1.52M","0.06%"
"06/22/2026","68.56","71.85","72.00","68.54","2.99M","-4.10%"
"06/21/2026","71.49","70.90","72.19","70.50","3.43M","1.40%"
"06/17/2026","70.50","71.66","71.70","70.12","2.84M","-0.93%"
"06/16/2026","71.16","73.00","73.43","71.06","2.10M","-2.17%"
"06/15/2026","72.74","72.75","73.75","72.20","2.64M","-0.01%"
"06/14/2026","72.75","77.01","77.99","72.70","4.58M","-4.90%"
"06/11/2026","76.50","79.00","80.00","75.80","1.93M","-3.16%"
"06/10/2026","79.00","81.49","81.49","79.00","966.40K","-2.71%"
"06/09/2026","81.20","82.03","82.28","81.20","716.04K","-0.85%"
"06/08/2026","81.90","81.99","83.70","81.80","1.09M","0.60%"
"06/07/2026","81.41","81.87","82.00","81.20","770.68K","-0.56%"
"06/04/2026","81.87","82.00","82.15","81.73","545.15K","0.21%"
"06/03/2026","81.70","82.07","82.50","81.53","1.36M","-0.13%"
"06/02/2026","81.81","83.98","84.00","81.81","1.84M","-2.14%"
"06/01/2026","83.60","83.96","84.50","83.06","1.87M","-2.79%"
"05/25/2026","86.00","84.21","86.00","81.52","2.85M","2.14%"
"05/24/2026","84.20","85.00","86.00","84.00","1.27M","-2.10%"
"05/21/2026","86.01","86.00","86.98","85.60","415.19K","0.00%"
"05/20/2026","86.01","89.01","89.50","85.95","550.41K","-3.35%"
"05/19/2026","88.99","90.03","90.25","88.10","1.09M","-1.12%"
"05/18/2026","90.00","88.80","90.87","88.40","5.05M","2.04%"
"05/17/2026","88.20","86.27","88.70","86.25","2.00M","2.80%"
"05/14/2026","85.80","85.65","86.97","84.81","607.53K","0.23%"
"05/13/2026","85.60","87.40","87.96","85.40","641.86K","-1.82%"
"05/12/2026","87.19","86.74","88.39","86.50","1.16M","1.38%"
"05/11/2026","86.00","84.50","86.86","84.39","1.32M","2.63%"
"05/10/2026","83.80","83.50","84.00","83.00","1.34M","0.47%"
"05/06/2026","83.41","84.85","85.70","82.10","1.73M","-1.70%"
"05/05/2026","84.85","87.80","87.80","78.00","2.62M","-2.48%"
"05/04/2026","87.01","89.51","90.30","87.01","1.17M","-2.77%"
"05/03/2026","89.49","91.01","92.00","89.40","940.23K","-1.39%"
"04/30/2026","90.75","91.00","91.77","90.53","2.17M","1.33%"
"04/29/2026","89.56","90.51","91.18","89.12","748.59K","-1.05%"
"04/28/2026","90.51","89.67","92.00","89.51","2.91M","1.13%"
"04/27/2026","89.50","89.30","90.00","88.05","853.55K","0.77%"
"04/26/2026","88.82","86.33","90.20","86.30","2.48M","3.14%"
"04/23/2026","86.12","87.20","89.40","86.10","1.52M","-1.01%"
"04/22/2026","87.00","88.55","90.80","86.55","1.28M","-1.75%"
"04/21/2026","88.55","85.15","90.95","84.80","2.58M","4.18%"
"04/20/2026","85.00","85.54","85.54","83.51","986.01K","-0.65%"
"04/19/2026","85.56","83.95","86.39","83.04","3.32M","1.93%"
"04/16/2026","83.94","84.85","85.30","82.90","1.83M","-1.07%"
"04/15/2026","84.85","83.99","85.38","83.80","1.39M","1.25%"
"04/14/2026","83.80","83.00","83.90","82.52","1.84M","2.06%"
"04/12/2026","82.11","82.64","82.11","82.11","2.09M","0.00%"
"04/09/2026","82.11","82.90","83.65","82.00","2.09M","-0.64%"
"04/08/2026","82.64","84.80","84.80","80.00","5.57M","-3.47%"
"04/07/2026","85.61","82.85","86.00","82.50","3.21M","3.64%"
"04/06/2026","82.60","81.35","84.30","81.00","2.31M","1.64%"
"04/05/2026","81.27","81.98","82.10","80.10","2.44M","-0.89%"
"04/02/2026","82.00","83.79","84.25","81.60","2.36M","-2.14%"
"04/01/2026","83.79","81.72","84.46","80.75","3.00M","2.56%"
"03/31/2026","81.70","80.96","83.00","79.50","3.72M","0.93%"
"03/30/2026","80.95","85.37","85.95","79.80","3.93M","-4.81%"
"03/29/2026","85.04","89.52","89.84","83.60","6.28M","-4.45%"
"03/26/2026","89.00","93.29","93.75","88.88","2.89M","-3.78%"
