origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2022-04-05,2708,61,57,2022-07-05,3.8,3.51,-0.08196037001016217,0.0,0.02211716199690204,0.2237479612390009,0.25551621040498507,0.265663550810589,0.187246633378213,0.1880532461160811,2.7760089219602837,2.8563645829406745,0.2968,True,True,True,0.7305286636737589,0.751674890247546,0.02223507019905946,-0.4536452117346718,0.06724110800131186,0.06991146073962869
2022-07-05,2765,61,61,2022-10-05,3.51,4.21,-0.1400579755700255,0.0,0.026652433764564557,0.18346459386017414,0.36054505186686364,0.355332414402327,0.30382166876940797,0.30308664445426214,2.120836026939675,2.5117882482207103,0.8298,False,True,True,0.6042267883019018,0.715609187527268,0.026312439447630842,0.845908047905041,0.10271938799625746,0.10123430609752906
2022-10-05,2826,61,64,2023-01-05,4.21,7.2,0.04236124738457713,0.0,0.026652433764564557,0.17190054922927625,2.4058025118185333,2.3282882655369206,1.4339519687439357,1.4430831861297615,32.56675469985299,28.283255909794367,0.9948,False,False,False,0.5725035696731295,0.6553087804626747,0.02900144002663385,2.9666335962834904,0.5714495277478702,0.5530375927641141
2023-01-05,2890,60,62,2023-04-05,7.2,9.19,1.8723122575061504,0.0,0.03764321461984358,0.24982230992151655,1.0203866878559658,1.0264821958785757,0.860138816433119,0.8651500239434484,6.117218431686149,5.176951651329101,0.8263,False,True,True,0.8496136710675207,0.7190210626845973,0.037461439879689085,0.8261539803654118,0.14172037331332857,0.14256697164980217
2023-04-05,2952,61,53,2023-07-05,9.19,8.08,0.6078188335324096,0.0,0.041907710345987746,0.2706999046590281,0.9541202391765609,0.9244801002176921,0.7576357409831926,0.7412703518965627,8.55589906126909,6.9579011110965805,0.23475,False,True,True,0.931000985992284,0.7571165518059392,0.04409918193323015,-0.630335553296578,0.10382157118352132,0.10059631123152254
2023-07-05,3005,60,63,2023-10-08,8.08,8.85,-0.3962881113061337,0.0,0.041907710345987746,0.1766067372455632,0.36831051338987175,0.460597174287412,0.21861752701634796,0.20649328600165706,4.839597871818482,6.039036076801379,0.62855,True,True,True,0.5989601326508022,0.7474054550496756,0.041183780441498063,0.2781200587639549,0.04558298433042967,0.057004600778145044
2023-10-08,3068,61,64,2024-01-08,8.85,9.97,0.5075497876890007,0.0,0.04401298594508981,0.2571641941871271,0.581830648198977,0.5874592156526388,0.33487618622301785,0.35666774107449584,7.605656610897411,7.081102430632181,0.6208,True,True,True,0.8593962272200464,0.8001245684330148,0.05087543814169093,0.29222629241353715,0.06574357606768103,0.06637957239012868
2024-01-08,3132,60,64,2024-04-08,9.97,8.31,-0.18928371456335855,0.0,0.04401298594508981,0.17500131275691747,1.4075035316468614,1.28956159943911,1.0524869573149553,1.0367113438016373,5.859724093807208,7.704987277547512,0.0787,False,False,True,0.587735616229409,0.772817179292629,0.04463128531894789,-1.2921843698714848,0.1411738747890533,0.12934419252147542
2024-04-08,3196,61,52,2024-07-08,8.31,9.06,-0.8634156873242322,0.0,0.06024586736063519,0.20431915569970135,0.3886841185513664,0.49879971615880936,0.12646438275095573,0.11225497820861552,5.774538378466192,6.907593229505246,0.5649,True,True,True,0.694890298251046,0.8312386557768046,0.05981603303226102,0.12805281882306715,0.046773058790778144,0.06002403323210702
2024-07-08,3248,60,62,2024-10-08,9.06,8.78,-0.03067244514417291,0.0,0.06024586736063519,0.205109531044507,0.5792063409091395,0.6808839363814261,0.41833182652176415,0.4346145390541247,6.433154063100263,7.945355769056039,0.3014,True,True,True,0.7100611548675786,0.8769708354366488,0.061441904309440076,-0.4467787493922612,0.06393005970299552,0.0751527523599808
