origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2022-06-15,1955,61,60,2022-09-15,3.53,5.22,-0.8169942659601448,0.0,0.026652433764564557,0.33847964148996984,0.9848644170705622,1.1050856274746121,0.7971246512331014,0.8051382198919192,4.1766530941666655,2.7165171550147362,0.8785,False,True,True,1.1831878453729932,0.7695516019871774,0.027124843493993467,1.077013363580923,0.278998418433587,0.3130554185480488
2022-09-15,2015,60,64,2022-12-15,5.22,6.0,1.5253054456170323,0.0,0.026652433764564557,0.3119704716289328,0.46004779485162317,0.4062690229850766,0.3241816985388053,0.3225511440160793,5.479282879630573,3.8744727869057294,0.65945,True,True,True,1.0496710497376578,0.7422361660738945,0.025217740023446344,0.3609624750091238,0.0881317614658282,0.07782931474809897
2022-12-15,2079,60,61,2023-03-15,6.0,6.98,0.9619499865140032,0.0,0.03110689459376301,0.27991454162348794,0.5108812019175981,0.4716351468852935,0.3851218509880745,0.3954590422505504,5.6372198089584336,3.9174099534118527,0.6879,True,True,True,0.9395366348264056,0.6529016589019755,0.034959383003975164,0.4293544460227444,0.08514686698626635,0.07860585781421559
2023-03-15,2140,61,59,2023-06-15,6.98,7.23,0.2581118254327315,0.0,0.03764321461984358,0.3474231445642817,0.5233730686738389,0.3814250286697385,2.1850132966072522e-05,0.004423412798725934,8.30426049560238,5.40064703304019,0.49995,True,True,True,1.1897221340404556,0.7737316666246691,0.03582287969425968,-0.007060828450355147,0.07498181499625199,0.054645419580191756
2023-06-15,2199,62,59,2023-09-17,7.23,7.79,-0.8434869330383321,0.0,0.041907710345987746,0.34318472819739926,0.548223568971056,0.40179671578189835,0.1399702780673695,0.13352078706362613,8.434918213932441,5.497944372855485,0.5496,True,True,True,1.1666553546241274,0.7604349063423906,0.038735746039455066,0.09526680728983425,0.07582621977469653,0.05557354298504818
2023-09-17,2258,61,63,2023-12-17,7.79,9.63,0.8826589707955695,0.0,0.04401298594508981,0.3034697283007147,0.9004909887696009,0.8639001189149543,0.7541080828719826,0.7473354349955921,8.207301939911629,5.431147444014724,0.73845,True,True,True,1.053568926817924,0.6971947938401443,0.04259099284416368,0.5536940403353302,0.11559576235810023,0.11089860319832533
2023-12-17,2321,60,62,2024-03-17,9.63,12.96,-0.20300361327540312,0.0,0.04401298594508981,0.2765438414326286,1.7480625451342762,1.7588293932783023,1.4483736093283595,1.4383060600464255,9.181143679659126,7.535959942980584,0.8492,False,True,True,0.9533897902034398,0.7825503575265403,0.04498990460470198,0.9147608489796483,0.18152259035662263,0.18264064312339587
2024-03-17,2383,61,58,2024-06-23,12.96,10.0,1.5523837932056166,0.0,0.06024586736063519,0.36253885445115225,2.359152980947223,2.409291913833109,1.8501774596321336,1.878807091021562,16.700703972902392,11.987522791252205,0.16315,False,True,True,1.2886345658103697,0.9249631783373614,0.05712615117779829,-0.8813633666230133,0.18203340902370546,0.18590215384514727
2024-06-23,2441,60,62,2024-09-23,10.0,11.32,-0.0571948275706073,0.0,0.06024586736063519,0.2771620907634177,0.6881614743412634,0.7993543056692944,0.3610790570609179,0.3603238489606104,9.64604854261385,10.737295257624039,0.60465,True,True,True,0.964604854261385,1.073729525762404,0.059784188587816534,0.22997413623482843,0.06881614743412634,0.07993543056692945
2024-09-23,2503,60,64,2024-12-23,11.32,16.5,-0.1909508606130981,0.0,0.06024586736063519,0.28302191087889733,2.8180093642453237,2.6700202185334736,2.237584188837946,2.243489684981018,11.051980143470365,12.256303770683466,0.89145,False,True,True,0.9763233342288308,1.0827123472335218,0.06226427759046893,1.1184414654959665,0.24894075655877418,0.2358675104711549
2024-12-23,2567,59,62,2025-03-23,16.5,22.49,0.5545228420918676,0.0,0.06024586736063519,0.26650360285155444,2.9510243843756934,2.8771826494138737,2.4580615860712545,2.485984659967505,15.4737359810865,17.28686603693514,0.8472,False,True,True,0.9378021806719091,1.047688850723342,0.06508344411257516,0.9360643347212413,0.17884996268943595,0.17437470602508326
2025-03-23,2629,61,55,2025-06-23,22.49,32.8,-0.1408120670045888,0.0,0.06024586736063519,0.26971707825171165,5.657749696992317,5.458886961453546,4.447524239607823,4.483307339000827,21.23098185487129,22.39478707226046,0.89875,False,True,True,0.9440187574420316,0.9957664327372371,0.06291469634434654,1.175720440521367,0.25156734979956946,0.2427250760984236
