origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2012-01-17,260,62,65,2012-04-17,7.71,10.55,0.3433748288668984,0.0,0.002487582713292021,0.14080854498586332,2.1586576792657626,2.160448713728968,1.4046968841475858,1.4100003927581097,20.16127485556254,20.833574165482407,0.9831,False,False,False,0.46323891721227195,0.45829232850267587,0.003969679857954489,2.209525634007373
2012-04-17,325,62,65,2012-07-17,10.55,9.13,1.3256890054787114,0.0,0.002487582713292021,0.13971356731580803,0.9078315960792457,0.9147821878448386,0.7217235322002242,0.7235351414000322,4.802486671249776,4.195223310562939,0.126,False,True,True,0.45521200675353324,0.3976514986315582,0.002222470559284151,-1.0524944059019277
2012-07-17,390,63,60,2012-10-17,9.13,9.9,0.6000215915643461,0.0,0.002487582713292021,0.14739641503078654,0.4661418705937913,0.4564159946658447,0.37602629422023615,0.37871471002625245,4.401065345834495,3.8805736507422735,0.72315,True,True,True,0.48204439713411773,0.4250354491503037,0.001965762492828871,0.532451754705043
2012-10-17,450,63,61,2013-01-19,9.9,10.8,1.4457507346980698,0.0,0.002487582713292021,0.14659677704901128,0.5333009846983277,0.5156611952778356,0.4335272075603065,0.4312360917098079,4.71962210146786,4.005191145684215,0.7432,True,True,True,0.4767295051987737,0.4045647621903247,0.0033278368565037297,0.5765733461389759
2013-01-19,511,61,65,2013-04-20,10.8,9.78,1.1394935831370834,0.0,0.002487582713292021,0.14015559720543042,0.6431144619304728,0.6441621636131368,0.5220812927286937,0.5352434409562408,4.9483374035019345,4.448360736342309,0.21025,False,True,True,0.45817938921314205,0.41188525336502857,0.002237276431239499,-0.7255809601930046
2013-04-20,576,62,65,2013-07-21,9.78,8.67,0.10534012549618502,0.0,0.002487582713292021,0.133218370956856,0.7002787428186351,0.704050849874111,0.5721416949025224,0.5619581208578834,4.276991495475139,3.49324966600013,0.15595,False,True,True,0.43732019381136394,0.35718299243355117,0.0035054590802705565,-0.9229828820485169
2013-07-21,641,63,54,2013-10-21,8.67,8.73,-0.07652716842993508,0.0,0.002487582713292021,0.12463091462914398,0.2360484340417095,0.18101740848349052,0.026650531298849423,0.018544109464753156,3.544149409472106,2.5440837170654644,0.5204,True,True,True,0.4087830922113156,0.2934352614839059,0.0007726571398272153,0.03537642613703028
2013-10-21,695,61,66,2014-01-21,8.73,10.03,-0.6064518042573264,0.0,0.002487582713292021,0.11746703888300886,0.8003869391910928,0.856542569921772,0.6368156546501647,0.6463667155965505,3.3567822167954704,2.6315158517025212,0.8899,False,True,True,0.3845111359444983,0.30143365998883404,0.0030204685795727215,1.160560874823929
2014-01-21,761,61,64,2014-04-21,10.03,11.15,-0.3980102837117474,0.0,0.002487582713292021,0.12398501000081079,0.655906054980257,0.6797014985570998,0.5522742020013673,0.5491204760617414,3.9627257191808347,2.87393318257649,0.8221,False,True,True,0.39508730998811914,0.28653371710633,0.0015405379857693635,0.8337404111861237
2014-04-21,825,62,65,2014-07-21,11.15,11.15,0.6985506918187703,0.0,0.002487582713292021,0.12476960251663115,0.30032197459743903,0.2514054107533592,0.022572032230160133,0.017261754677776686,4.4902484861428835,3.5471817513188917,0.48535,True,True,True,0.4027128687123662,0.31813289249496784,0.004048795018862794,-0.019937409938934756
