origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2012-01-16,260,62,65,2012-04-16,2.85,3.27,-0.2361814185212952,0.0,0.0003247889329050125,0.12300047434608714,0.2577622706230036,0.27091293326270305,0.20770021890686685,0.20943019768872984,1.148359789695295,0.9455443452194516,0.8812,False,True,True,0.40293325954220877,0.33176994569103563,0.0016138814688653191,1.1150054698960656
2012-04-16,325,62,64,2012-07-16,3.27,3.15,0.6366396452176166,0.0,0.0003247889329050125,0.13015258420468245,0.10516506739731243,0.11043330023714135,0.0601234828927415,0.06066039669274992,1.3820908154306042,1.3677466668836744,0.3699,True,True,True,0.4226577417218973,0.418271151952194,7.552470504057496e-05,-0.2897546847415464
2012-07-16,389,63,63,2012-10-16,3.15,3.65,0.6114579766290094,0.0,0.0003247889329050125,0.1391552962449966,0.3140383815178749,0.30667698383662734,0.2555200227540826,0.25040654631681014,1.4166711415937883,1.3387955088928414,0.87525,False,True,True,0.44973687034723436,0.4250144472675687,-0.0035047763517984665,1.0563732016720777
2012-10-16,452,63,60,2013-01-16,3.65,3.59,0.8700109359375559,0.0,0.0003247889329050125,0.1382997277697061,0.11045839536107982,0.11584047028627581,0.03007937675561867,0.03016156398166081,1.6369482416840149,1.5661188281725607,0.44595,True,True,True,0.44847897032438766,0.4290736515541262,4.349411266768577e-05,-0.12219658201539499
2013-01-16,512,62,63,2013-04-16,3.59,4.74,0.5301808895795987,0.0,0.0003247889329050125,0.13564500126745357,0.8568213066416024,0.8392452543993756,0.5706092766313837,0.5728447140641562,6.955929698231616,6.274681393914861,0.97765,False,False,False,0.44082599012943124,0.4592461882563917,0.0024460854421262113,2.0462246428574433
2013-04-16,575,62,64,2013-07-16,4.74,6.79,0.08431302644343523,0.0,0.0003247889329050125,0.12363883009399718,1.6913218283375149,1.6090800196586015,1.0192531284309756,1.0216595128417176,22.038889180330372,17.65448226989843,0.99485,False,False,False,0.39977843080801845,0.4849316984753861,0.0024248403244828687,2.9043385209785226
2013-07-16,639,63,61,2013-10-20,6.79,6.33,1.977977488940112,0.0,0.0003247889329050125,0.1398325636698642,0.29899942296802695,0.30783286796169274,0.22364191709336456,0.23089119154654902,3.0768531305910267,3.0152908242340057,0.29325,True,True,True,0.4531447909559686,0.4440781773540509,-0.001872778470290215,-0.5039991579773442
2013-10-20,700,62,61,2014-01-20,6.33,6.64,0.5032957325406796,0.0,0.0003247889329050125,0.13882937880756097,0.23815958159993417,0.247434354562796,0.15723431473553973,0.1544432925715662,2.853897910558718,2.9223982008014104,0.6488,True,True,True,0.45085275048320983,0.46167428132723703,-0.0007059446241832745,0.3420525166015242
2014-01-20,761,61,64,2014-04-20,6.64,6.0,-0.020379515130556112,0.0,0.0003247889329050125,0.14079713260944277,0.3871023432564047,0.3904649538579542,0.317504234388454,0.31952648701421626,2.9772974918441033,2.779053080846352,0.2143,False,True,True,0.4483881764825457,0.41853209048890844,-0.0007517366299837347,-0.7221545020752315
2014-04-20,825,62,64,2014-07-20,6.0,5.75,0.39168255733747065,0.0,0.0003247889329050125,0.14100682877916734,0.21672272698510708,0.19553662698735969,0.13124630074761878,0.12807791449715067,2.7302510537783347,2.212827731410636,0.36645,True,True,True,0.4550418422963891,0.36880462190177266,0.002082100249206187,-0.3041299752855426
