origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2022-11-13,260,62,63,2023-02-13,8.633970662620131,9.640384420839656,1.5724651548926185,0.0,0.03110689459376301,0.2351099300896873,0.556933935590169,0.5294643230482763,0.3558326447761013,0.36615595163697634,6.98074097206508,5.839228544097143,0.63965,True,True,True,0.8085203488456898,0.6763085922190435,0.03413822911669184,0.33664929272054495
2023-02-13,323,59,57,2023-05-14,9.640384420839656,9.236494688922608,-1.4643748667806704,0.0,0.03764321461984358,0.21469654954967382,0.5908869166099517,0.5736030642652576,0.39097518400510456,0.3936595617595753,7.001942943114797,6.339413277539831,0.3342,True,True,True,0.7263136652495589,0.6575892620875052,0.0392163444515663,-0.3746764877672029
2023-05-14,380,60,59,2023-08-14,9.236494688922608,9.11069296914517,-0.10311717600035865,0.0,0.041907710345987746,0.23863736870027477,0.5555356612662565,0.5338204577329833,0.25721477454793806,0.2642867709514629,7.645170914635954,6.842954395739302,0.40245,True,True,True,0.8277134532221255,0.7408605348895079,0.04207525066674056,-0.23307911250908997
2023-08-14,439,61,64,2023-11-14,9.11069296914517,8.422094081942337,0.18631920581677808,0.0,0.04401298594508981,0.23570242207111972,0.7133309440373496,0.6936707598972158,0.5352561383631569,0.53609181056982,7.265136579340691,6.464354192660744,0.28835,True,True,True,0.797429636136927,0.7095348525686599,0.041919247066813936,-0.5201612247383595
2023-11-14,503,61,63,2024-02-14,8.422094081942337,9.67349013657056,-1.1082778202119103,0.0,0.04401298594508981,0.21568076713170706,0.5799499878828769,0.5519179589727967,0.4362045793622489,0.4390051380170039,6.170158567680815,5.174748801960012,0.6893,True,True,True,0.7326157256910895,0.614425432868899,0.04499912874593792,0.4382295332240919
2024-02-14,566,60,57,2024-05-14,9.67349013657056,11.92467880627213,0.03385528639765078,0.0,0.0481710859573753,0.20583312018978156,1.0360399562443174,1.029689739578661,0.886392741517624,0.874374001866344,6.857067744527986,5.80841933785261,0.80445,False,True,True,0.7088514742579712,0.6004471246519312,0.049455075666818615,0.7824292189682149
2024-05-14,623,61,58,2024-08-14,11.92467880627213,16.53299443601416,-0.03551348900844327,0.0,0.06024586736063519,0.26512115312129697,2.365184910582376,2.2662603121222356,1.9501603846071855,1.9530618476901562,11.090479232576772,12.681615256702415,0.8605,False,True,True,0.9300442731206658,1.063476464458913,0.05937223735999231,1.0052086550078216
2024-08-14,681,61,64,2024-11-14,16.53299443601416,14.367880627212948,0.425214909155887,0.0,0.06024586736063519,0.2825880985403175,1.9569827407791625,2.048755805328228,1.5586733330860305,1.5913223297916765,16.560029892497745,18.39528418891952,0.22005,False,True,True,1.001635242580418,1.1126408020103542,0.057595909867155015,-0.7098979473733278
2024-11-14,745,61,64,2025-02-16,14.367880627212948,11.653211937278705,0.23311696560485196,0.0,0.06024586736063519,0.2576451049791626,2.276558842995772,2.2422556602537598,1.7982725604969367,1.7934807254789966,12.810358320309632,16.306081223412978,0.13015,False,True,True,0.891596934348595,1.134898155579679,0.061378323911554844,-1.0466305031673393
2025-02-16,809,59,57,2025-05-18,11.653211937278705,12.54706626201315,-0.0031974582278083514,0.0,0.06024586736063519,0.22976019881593435,0.6209202648436549,0.8791385784733774,0.07739680364639057,0.08001570413328096,9.449134022727057,12.519179623259795,0.52375,True,True,True,0.8108609088709021,1.0743115023258827,0.06342120279108654,0.0594496444296545
2025-05-18,866,60,59,2025-08-18,12.54706626201315,13.6,1.0720327137948886,0.0,0.05578588782855244,0.20499417731964123,0.5965886106449534,0.5853924770317689,0.160112399016886,0.15359910456866022,8.849747453109881,8.198862421762406,0.5528,True,True,True,0.7053240389670149,0.6534485632378351,0.05839683354278513,0.12096456089613906
2025-08-18,925,61,64,2025-11-18,13.6,16.3,1.2369614233900146,0.0,0.05377784490423637,0.2035721937927411,1.1687547127125355,1.1429225971499515,0.986594338780586,0.9816016481822434,9.498867789545685,7.599688374674432,0.7539,False,True,True,0.6984461609960062,0.5588006157848847,0.05344200900285512,0.6254168007645351
2025-11-18,989,61,63,2026-02-18,16.3,23.28,2.1923127129530853,0.0,0.047655089902162426,0.2159523221789657,4.132829806343515,4.559367475138835,3.089135815510243,3.0925743869972635,12.105452812837086,36.015197838027106,0.93185,False,False,True,0.7426658167384715,0.5278918456682522,0.04918578950794572,1.4298268341493823
2026-02-18,1052,59,58,2026-05-18,23.28,21.51,1.6806945451730049,0.0,0.047655089902162426,0.2229310157301723,1.9057045412003077,1.781395500592446,1.498160294219014,1.4529771583224385,17.81956612547852,13.252686221618248,0.2589,True,True,True,0.7654452803040601,0.5692734631279316,0.05267700122156471,-0.5684797562630421
