origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2020-07-21,260,25,13,2020-11-03,1.01,1.02,0.45164050433904535,0.0,0.0003247889329050125,0.3554813733640493,0.07907945735017596,0.06589204714160296,0.0029523208226742703,0.00473188839103611,1.2350330152137683,0.9463613954420029,0.5063,True,True,True,1.2228049655581865,0.9369914806356464,0.004054810252130059,0.02680170671094343
2020-11-03,273,23,10,2021-02-10,1.02,1.05,-0.762897918556394,0.0,0.0003247889329050125,0.30840036843300733,0.06965852295851874,0.06624215423588359,0.015288796093815393,0.013360921824421057,1.0642332099058844,0.9365308991838591,0.5426,True,True,True,1.0433658920645925,0.9181675482194697,-0.0005662668506184465,0.09294005738703809
2021-02-10,283,21,13,2021-05-18,1.05,0.95,0.3571354641981696,0.0,0.0003247889329050125,0.29947577803166303,0.0825187790549568,0.07787122404253422,0.048796899439830344,0.049597054343090585,1.0487604202895784,0.9029409261486839,0.3591,True,True,True,0.9988194478948366,0.8599437391892227,-0.0022916201146089277,-0.33528002882180236
2021-05-18,296,21,35,2021-08-18,0.95,2.34,-0.468891189749035,0.0,0.0003247889329050125,0.3177560254493569,1.1766737488287413,1.2211016241528339,0.6950954684896056,0.6953670553353615,16.18569308514144,18.821983391348724,0.9958,False,False,False,1.0671174175008658,0.8600907821390816,-0.00020098629390641332,2.835884649393922
2021-08-18,331,23,65,2021-11-18,2.34,6.78,1.150629954449903,0.0,0.0003247889329050125,0.3874412608536407,3.748675844645941,3.9423034057839907,2.217480323648618,2.221097653221657,51.63095713418775,62.31644164369875,0.994,False,False,False,1.3297286804870605,0.9970080980825881,0.0021535695310961334,2.7449357905417724
2021-11-18,396,25,63,2022-02-18,6.78,4.33,-0.2167582417802621,0.0,0.0003247889329050125,0.3423639421639957,1.6191587224930235,1.626663265949857,1.2203698660360627,1.2175808796677625,7.900821294837224,7.0808254831405,0.0867,False,False,True,1.1653128753447233,1.0443695402862094,-0.0013658212283000903,-1.3106939534416935
2022-02-18,459,27,57,2022-05-18,4.33,4.15,-0.47952797451183987,0.0,0.0003247889329050125,0.2875025295489456,0.2816712969877132,0.3220641639485594,0.08792782872270344,0.08968223560970356,4.153961553757677,4.523965316130684,0.43775,True,True,True,0.9593444696899946,1.0447956850186337,-0.000957122991822823,-0.14881259226421104
2022-05-18,516,36,64,2022-08-18,4.15,3.62,-0.2874874137215017,0.0,0.0021903764171431876,0.30937291227982344,0.37628732133636966,0.40499043943622937,0.26277906862792166,0.26619486347367305,4.314971195056948,4.55890329857285,0.31195,True,True,True,1.0397520951944452,1.098530915318759,-0.0010703283720859824,-0.44872928207918056
2022-08-18,580,63,66,2022-11-18,3.62,4.26,-0.1561083151114615,0.0,0.005880298760336456,0.27944834738704805,0.3777831797373249,0.41062228180857985,0.3147359306864954,0.31018696358834497,3.34224008230747,4.237322399535328,0.73305,True,True,True,0.9232707409689144,1.1705310495953944,0.002908325587571481,0.5615164202990582
2022-11-18,646,63,64,2023-02-20,4.26,3.06,0.8785654647020344,0.0,0.009516550201614082,0.28794642900212886,0.7997161079683317,0.8304340514988896,0.6152922428904042,0.6247073330580275,4.115651179104649,3.357794731301086,0.10665,False,True,True,0.9661153002593074,0.788214725657532,0.0071794567560583555,-1.1820629125290774
2023-02-20,710,61,63,2023-05-22,3.06,2.25,-1.8968147424198125,0.0,0.011315032851216142,0.2859772687931242,0.5335261770661657,0.5815617174124827,0.412851157686837,0.4260845300108089,2.920353773133261,2.041706926013645,0.1147,False,True,True,0.9543639781481245,0.6606196552193363,0.005131475612311753,-1.1147729815889544
2023-05-22,773,64,61,2023-08-22,2.25,3.66,-1.1759918442450996,0.0,0.012506873399912041,0.2601001591625484,1.0089754299483307,1.060923563413474,0.6931747655145062,0.6929433473226991,5.648003915166336,10.248038825642364,0.96455,False,False,False,0.8796758884387885,0.7249915754047963,0.010511319542661157,1.8224750777672292
2023-08-22,834,64,65,2023-11-22,3.66,3.26,2.7170856684677682,0.0,0.013100669698262088,0.3187248425179788,0.3327173482566844,0.3014057401703354,0.22343282480964533,0.22368437165809363,3.9303915766846496,3.0434336930740997,0.329,True,True,True,1.0738774799684834,0.8315392604027595,0.012804822300352514,-0.4042252267350429
2023-11-22,899,63,64,2024-02-22,3.26,2.99,0.4027602057444999,0.0,0.013100669698262088,0.20916770277262142,0.21201938994253505,0.23239156306562103,0.15676354297967454,0.15992430779908307,2.2717388710478112,2.5754865637164803,0.2969,True,True,True,0.696852414431844,0.790026553287264,0.01335186685869627,-0.47595530454577484
