origin,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2022-01-13,343.85,325.31,0.23923767376838198,0.0,0.00030932279324286907,0.24720636352709421,20.53752900865517,23.119410787182133,9.76887966842699,9.357350048311616,284.1766321444964,309.95101462510866,0.3974,True,True,True,0.826455233806882,0.9014134495422673,0.0029017284771091223,-0.22546452244368761
2022-04-11,325.31,250.76,0.08275553834404747,0.0,0.0009030471996895802,0.26840696453226665,47.06150951719964,46.40604537040825,37.576624596225344,37.3290768391592,291.425684089573,292.30988883089265,0.1459,False,True,True,0.8958399191219851,0.8985579565057719,0.0018543825657086899,-0.9730944020416226
2022-07-08,250.76,242.4,0.1571938030488033,0.0,0.003849662181329454,0.2909784887215967,16.658379083074024,18.608859959984045,4.55720667791411,4.804111858329279,246.78806652943987,263.2895760636286,0.44455,True,True,True,0.9841604184456847,1.0499664063791219,0.003008507560329443,-0.12975775136444112
2022-10-03,242.4,112.71,0.11206209802668332,0.0,0.0073381291285443484,0.28462019911330944,101.50282280587041,98.87899555119989,65.28729685188324,66.20988958953814,1063.3955768506892,904.695722481492,0.0067,False,False,False,0.9499127551754039,1.1030773689102416,0.0036493139594324653,-2.716283796716536
2022-12-28,112.71,191.81,-1.0742688487563639,0.0,0.010206642911232335,0.3054760834974441,55.753990582900585,53.39481196477675,38.97261872123794,39.04083484727397,214.8465381737978,127.1237158706548,0.95675,False,False,False,1.0385874719477748,1.127883203536996,0.01024543126185895,1.7071074815346072
2023-03-27,191.81,264.61,-0.838192054163311,0.0,0.011344441301750722,0.29569624103770725,43.30677811688238,41.278028790753304,35.431781647550366,35.22042992391869,192.1069919188887,220.50177170387371,0.86875,False,True,True,1.0015483651472221,1.1495843371246217,0.010095598273808903,1.0497505911369605
2023-06-22,264.61,265.28,-0.39234136777934986,0.0,0.011911307999916229,0.2879063346472818,16.5470214959453,18.688408515195064,0.907217025926343,1.4405780088576705,256.8811925649859,271.56251352667334,0.48875,True,True,True,0.9707917031290801,1.0262745683332954,0.00938904067061963,-0.03258865396670883
2023-09-18,265.28,237.01,-0.5544371174957748,0.0,0.012476828284059131,0.26530529572902783,21.64617544779132,23.56852198484161,15.805247277514297,15.121752236486117,239.25635713148793,274.7241518078844,0.2985,True,True,True,0.9019012256162845,1.035600692882556,0.012592334721911236,-0.47175977226255794
2023-12-12,237.01,177.77,0.3310578316468196,0.0,0.012476828284059131,0.25685374185206367,40.19415073070918,38.65726105922862,30.921211069200425,30.706445458173334,203.82029629054264,226.96443497660405,0.10235,False,True,True,0.8599649647295162,0.9576154380684531,0.010980220827816911,-1.1683247459175232
2024-03-11,177.77,175.0,0.19835102423459497,0.0,0.012476828284059131,0.2568509604864923,10.32677707864627,10.200828628368608,2.647427293877797,2.449875246083593,154.19965921448915,143.06472151422375,0.4488,True,True,True,0.8674110323141652,0.8047742673917069,0.0142029284342442,-0.10971901464476431
2024-06-05,175.0,214.11,-0.33618869487108916,0.0,0.012476828284059131,0.2508698381858623,21.716808633898893,21.60326863276068,18.461591037993003,18.695516963792556,148.0307137408808,148.85523740499096,0.79305,False,True,True,0.8458897928050332,0.8506013565999483,0.012496102422937083,0.7542839777467373
2024-08-30,214.11,338.59,-0.3259696933963133,0.0,0.012476828284059131,0.2743920252742876,85.77971035517875,85.36736436282074,61.06005766016875,61.05385781221685,246.0059422127095,294.16198065184426,0.9521,False,False,False,0.9175326696960489,0.8995348616257718,0.011021833074879472,1.6247673579777204
2024-11-25,338.59,302.8,0.23130713474319406,0.0,0.010776221763062992,0.29093158884484044,29.022582263373238,30.465087511791317,20.08970413647799,20.23121561625237,331.4523669829872,341.2564313525886,0.31805,True,True,True,0.9789195398062176,1.007875103672845,0.012963785914988701,-0.42103931228761315
2025-02-25,302.8,334.62,1.1829061815411612,0.0,0.010206642911232335,0.28924297813784833,22.97467322308308,25.817809710292003,14.2248669694917,14.985092827266726,295.3840744937438,326.40855316854015,0.6345,True,True,True,0.9755088325420865,1.077967480741546,0.011130337057518425,0.3101765710358364
2025-05-21,334.62,335.16,0.42908241457518215,0.0,0.010206642911232335,0.3023737489727505,22.46955898520345,28.048135265475395,1.5724997607016746,1.1805241439740541,341.5145945868603,406.9234657188459,0.4872,True,True,True,1.0206042513503686,1.2160763424745857,0.011012490351453463,-0.028422350898055237
2025-08-18,335.16,439.62,0.7314231666509506,0.0,0.010206642911232335,0.2733229508843534,60.21656702501362,58.68201851430635,49.86282890617966,51.3921426289734,310.22202560626704,404.12025010711807,0.8508,False,True,True,0.9255938226705663,1.205753222661171,0.01412561817532132,0.9552657173457878
2025-11-11,439.62,417.32,0.6080260123720651,0.0,0.009063381144394363,0.28359639706465045,29.589602205067692,35.53150682507231,13.100434461732164,11.842105343732982,422.1863203047494,493.1861242237287,0.40485,True,True,True,0.9603437521148933,1.121846422418745,0.00887327447219044,-0.21552031541014166
2026-02-09,417.32,398.73,0.2561806510273658,0.0,0.008489685049532068,0.2608296466457369,25.204536201447894,31.567143440915586,10.145089477397988,10.536436082206933,356.1365604616323,439.0094412469668,0.41425,True,True,True,0.8533896301678144,1.0519731650698907,0.004074041394603656,-0.20725597432324366
