origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2016-04-03,260,60,60,2016-06-29,57.97,52.91,1.4360691782645416,0.0,0.01887456687964473,0.2308045483541488,4.276080038284323,3.8373854345353724,3.153737440151218,3.0859400409403293,45.41209218471544,32.652192418340846,0.29195,True,True,True,0.7833722992015774,0.5632601762694643,0.02151931827328668,-0.4774942526095364
2016-06-29,320,60,60,2016-10-03,52.91,71.09,-0.25505242672395056,0.0,0.01887456687964473,0.23150328531430694,10.81555108076688,11.72807348940448,8.563841288990112,8.595807170546841,41.29018865061234,30.53308080871951,0.89385,False,True,True,0.7803853458819192,0.5770758043606031,0.019888819164993077,1.1942800542564058
2016-10-03,380,60,60,2016-12-28,71.09,106.07,1.3735811805494376,0.0,0.01887456687964473,0.19893035350766541,24.82355412219821,25.919179509290558,16.833667965007884,16.79079783056615,163.57213519748524,257.6822040031867,0.969,False,False,False,0.6687548150369979,0.5610075629801592,0.018464820227658274,1.9166406733482753
2016-12-28,440,60,60,2017-03-26,106.07,100.0,0.5421699575092692,0.0,0.01887456687964473,0.22933315822514072,6.447028441247722,5.652470399722677,3.884831506102131,4.1525116168492175,81.17763746534018,58.66665493338033,0.35315,True,True,True,0.7653213676377881,0.5530937582104302,0.016023974848724976,-0.33926029280314896
2017-03-26,500,60,60,2017-06-22,100.0,123.89,1.2619263982155036,0.0,0.01887456687964473,0.2228769682848953,12.996377578760486,14.013203726119723,10.992805054409594,11.02063727753972,74.95114467297272,50.23702058616145,0.8297,False,True,True,0.7495114467297271,0.5023702058616145,0.01904389891180802,0.8764894989517433
2017-06-22,560,60,60,2017-09-27,123.89,124.63,1.3677500386280024,0.0,0.01887456687964473,0.21573233357638313,5.89205270640352,4.46101958067414,0.7504708527294639,0.8353525029667281,89.53799048260385,62.4149186046553,0.4742,True,True,True,0.7227216924901433,0.503793030952097,0.018088156473152983,-0.05988575729392214
2017-09-27,620,60,60,2017-12-24,124.63,144.55,0.7552197874685753,0.0,0.01887456687964473,0.20444832920609862,10.476127723847519,10.26624427521267,8.888271260816481,8.72701933808402,85.04433718360296,63.33721023205398,0.75995,False,True,True,0.682374526065979,0.5082019596570166,0.017198567586993896,0.6329303557867619
2017-12-24,680,60,60,2018-03-21,144.55,162.44,1.0604783755480334,0.0,0.01887456687964473,0.20321732520180122,9.673137550871058,9.16157859045998,7.565804568076231,7.744419053687579,99.06828438212595,69.24281179113494,0.7069,True,True,True,0.6853565159607468,0.479023256943168,0.019082607152179243,0.4813008309157211
2018-03-21,740,60,60,2018-06-24,162.44,149.04,1.5143894338588417,0.0,0.01887456687964473,0.20257348480168644,10.791332993779804,9.899390906696818,8.146013636429345,8.115739231600017,109.58846027526964,72.66982742040383,0.27955,True,True,True,0.6746396224776511,0.4473641185693415,0.01780366457066407,-0.518175137813174
2018-06-24,800,60,60,2018-10-01,149.04,127.1,-1.2786120969787629,0.0,0.01887456687964473,0.1783623658497764,15.497851587147535,16.060208646260037,12.475694331882039,12.365985612303888,89.03167909274781,65.81735221734394,0.13885,False,True,True,0.5973676804398002,0.44160864343360134,0.02020523794796092,-0.9986137721877087
