origin,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,origin_idx
2012-01-23,1.72,2.04,0.13486863447571304,0.0,0.00030932279324286907,0.23739409817323656,0.18423500211689112,0.19757559327099433,0.15759311533216558,0.15964071677481217,1.3622270487439714,0.8282610776582604,0.7806,False,True,True,0.7919924701999834,0.4815471381734072,0.0027987031021330377,0.7174407264043844,260
2012-04-22,2.04,2.05,0.30541167181449674,0.0,0.00030932279324286907,0.24987854792882203,0.11114054527133277,0.06721975972699051,0.0037820178738696697,0.004991369425940029,1.6932599533117338,0.945089748097447,0.50705,True,True,True,0.8300293888783009,0.4632792882830622,0.0011941001236570603,0.018331555625390076,320
2012-07-18,2.05,1.97,0.7322350946545712,0.0,0.00030932279324286907,0.2412237552564431,0.11432413132307206,0.08169648404673738,0.03959853887175624,0.0408889229768129,1.6462749565782584,1.0376908410569075,0.43065,True,True,True,0.8030609544284188,0.5061906541741013,-0.00039166939340851137,-0.16630025990191516,380
2012-10-18,1.97,2.15,0.12407187622166337,0.0,0.00030932279324286907,0.2876284297378058,0.1483434382902139,0.1073080149771222,0.09336804400161469,0.08803124976841237,1.8791860948204229,0.9096359031014569,0.63835,True,True,True,0.953901570974834,0.4617441132494705,-0.0034193340117916193,0.3029080841412381,440
2013-01-23,2.15,2.59,0.24619349007563843,0.0,0.00030932279324286907,0.22652353502450365,0.2578786997537818,0.28777838237799813,0.2196780641633178,0.22018903531624257,1.6088878258974333,0.9226639172879962,0.8141,False,True,True,0.7483199190220621,0.4291460080409285,0.00029947519691364555,0.8205801254095957,500
2013-04-21,2.59,3.28,0.9283251372143793,0.0,0.00030932279324286907,0.22029933675857766,0.4257909506091189,0.47899024933780404,0.34585286773891766,0.34411791094875777,1.878031462199023,1.723603689490603,0.87305,False,True,True,0.7251086726637155,0.4623975850417133,-0.000658585126577349,1.070707825824532,560
2013-07-16,3.28,4.01,0.3121923357085954,0.0,0.00030932279324286907,0.2221237155718034,0.43595681563908106,0.46157598708777775,0.36773722829182676,0.3632620566458664,2.394491305303196,1.7091351645475865,0.83805,False,True,True,0.7300278369826817,0.5210777940693861,-0.001669041641357838,0.9032736356524909,620
2013-10-10,4.01,4.5,0.026882491805085226,0.0,0.00030932279324286907,0.2636586088548507,0.32341503258755677,0.2931706520074901,0.24430619767323947,0.24969713969167362,3.549208307803484,2.090047453635979,0.69,True,True,True,0.8850893535669537,0.5212088413057305,0.0003460360731972756,0.4360822245248607,680
2014-01-16,4.5,5.0,0.65941317566882,0.0,0.00030932279324286907,0.2654665397897234,0.3462749986082735,0.30988676700341505,0.25292157255150727,0.2542092021749345,3.9594684244641694,2.7216498052167517,0.67455,True,True,True,0.8798818721031487,0.6048110678259448,-0.0012984766895587363,0.39572291463848797,740
2014-04-13,5.0,5.8,1.1129555137250922,0.0,0.00030932279324286907,0.2947293314451027,0.49704843358765405,0.4660472417239795,0.39455577277309173,0.40039379070623005,4.96073898011454,3.2433220075390317,0.71165,True,True,True,0.9921477960229079,0.6486644015078064,0.002177690890763362,0.5025311922597631,800
2014-07-07,5.8,6.32,-0.964996892041374,0.0,0.00030932279324286907,0.4049401156991865,0.5655919321757028,0.36339960932334203,0.2593751339310755,0.2653984708266526,8.17293151945254,3.8809857579065685,0.5967,True,True,True,1.4091261240435413,0.6691354755011325,0.0002154710582498165,0.21127066570184608,860
2014-10-07,6.32,5.91,1.0088038218094997,0.0,0.00030932279324286907,0.2884968946546131,0.4352982797492453,0.344789309475766,0.2009455980184982,0.20249230765990944,6.043130116512485,4.194378702413076,0.3977,True,True,True,0.9561914741317222,0.6636675162046005,-0.00128303860174106,-0.23356473079085413,920
2015-01-05,5.91,7.12,-0.6398884977363786,0.0,0.00030932279324286907,0.40426497159300107,0.7652915459807288,0.6943884936023652,0.5954301493717749,0.5972982440289636,8.221317749940102,4.550695180825994,0.6939,True,True,True,1.3910859136954488,0.7699991845729263,0.003238528131379148,0.45997695640037983,980
2015-03-31,7.12,7.3,0.6562984384866266,0.0,0.00030932279324286907,0.31877037140693876,0.4955530739969325,0.37804278728463103,0.08551318005938624,0.09936269385952246,7.635723102840009,5.321620027405948,0.53265,True,True,True,1.072433020061799,0.7474185431749927,0.001260342679947568,0.07735129155319406,1040
2015-06-24,7.3,7.88,-0.42877790725449544,0.0,0.00030932279324286907,0.31788366244877536,0.5699294581848429,0.44613767691846506,0.28600755910263453,0.29234748755244944,7.78633159814119,5.1478615780947665,0.6026,True,True,True,1.066620766868656,0.7051865175472283,0.0010938194239358268,0.2395349051147589,1100
2015-09-21,7.88,7.8,0.7144268358021538,0.0,0.00030932279324286907,0.3238770717398792,0.5548509553328362,0.39851152797945555,0.05910013810987058,0.028441956936269275,8.672011295370949,5.668847724275869,0.4789,True,True,True,1.1005090476359072,0.7193969193243489,0.004847750789307215,-0.03246136847849632,1160
2015-12-22,7.8,7.74,0.23390115092147698,0.0,0.0009030471996895802,0.23898079351549847,0.4020944724022044,0.3486120572070984,0.03276947205774228,0.019992131084269893,6.198617463155096,4.9478813897829514,0.4852,True,True,True,0.7946945465583457,0.6343437679208912,0.000710121040446765,-0.03609115681106189,1220
2016-03-17,7.74,7.7,1.0290260797544364,0.0,0.0009030471996895802,0.24922032339662828,0.41186810777054195,0.32105563999476217,0.007157600790518526,0.017718596635764694,6.249655650928114,4.585292877743197,0.49665,True,True,True,0.8074490505075083,0.5924151004836172,-0.0033184494081347493,-0.024413763126388453,1280
2016-06-13,7.7,5.46,0.24414563707982972,0.0,0.0009030471996895802,0.2533085289347565,1.496258334166921,1.5797266950127786,1.115466320304912,1.1092608441581886,6.404052814051191,9.488334307626832,0.0737,False,False,True,0.8316951706559988,0.6062598768899968,-0.001177579141581342,-1.3606908056036686,1340
2016-09-15,5.46,6.95,-0.8709891016535782,0.0,0.0009030471996895802,0.2553675376225399,0.8857870202742059,0.9453650361296139,0.7457549880545815,0.7484453748961655,4.63008474838358,3.342921028060692,0.84715,False,True,True,0.8480008696673224,0.6122565985459143,-0.0002765524009455955,0.9413483986970932,1400
2016-12-14,6.95,6.31,1.01338163935575,0.0,0.0009030471996895802,0.2620951948774093,0.49326566282367024,0.4280014023787868,0.31866975998772107,0.3211880696115954,6.037466850028522,4.216174346793253,0.34495,True,True,True,0.8687002661911541,0.606643790905504,-0.00038280288123138106,-0.3720366955558909,1460
2017-03-09,6.31,5.53,-0.6981989316504872,0.0,0.0014952947517024961,0.24808377742816237,0.5119230753441542,0.47580256676142385,0.39055026803416704,0.38581826169091826,5.169270337487325,3.5371588074527587,0.27695,True,True,True,0.8192187539599565,0.5605639948419586,0.00017441142128915565,-0.5378955333313639,1520
2017-06-07,5.53,5.39,-1.01673313614571,0.0,0.002086072778231607,0.26397981472138743,0.3293111644957223,0.2220733170319783,0.08273581331999091,0.08122889609164607,4.8412620880860455,2.9679740849586587,0.4496,True,True,True,0.8754542654766809,0.5367041744952367,0.004606080766723641,-0.10504024112917468,1580
2017-09-07,5.39,5.03,-0.21832246243035713,0.0,0.0026753885538065908,0.24123253496456085,0.334652774656818,0.2706211160891202,0.18784720376141228,0.19337443159326506,4.274607293302223,2.7998616483731924,0.37095,True,True,True,0.7930625776070915,0.5194548512751749,0.0029117639188915856,-0.29764139971257453,1640
2017-12-07,5.03,4.22,-0.5418423726037473,0.0,0.0026753885538065908,0.28548660002912396,0.5323510333838193,0.519945427247843,0.4215791498172021,0.4121477839248775,4.807425827900443,2.4153858980771226,0.2405,False,True,True,0.955750661610426,0.48019600359386133,0.006592107283181603,-0.624408447189286,1700
2018-03-05,4.22,4.69,0.27358730766596634,0.0,0.0032632492990742694,0.31767555598679204,0.355784651522125,0.2671786265944869,0.22644002789281137,0.22695244099720524,4.5717420398926,2.0599223776842286,0.63825,True,True,True,1.083351194287346,0.48813326485408265,0.004056858818572984,0.3221343385811158,1760
2018-05-28,4.69,4.7,0.862207938932607,0.0,0.003849662181329454,0.30723609781221684,0.31519476291099846,0.18760927932865074,0.004743097643800542,0.0008452656853985552,4.860516769024629,2.6523827624895224,0.49775,True,True,True,1.0363575200478954,0.5655400346459536,0.004154839080511952,-0.005597440976989982,1820
2018-08-28,4.7,3.85,-0.3860546084596222,0.0,0.004434634315039259,0.29945226681745113,0.5504597993594224,0.5424429901149227,0.43892586684096435,0.4316104359089288,4.703164251862294,2.722640772577319,0.2284,False,True,True,1.0006732450770837,0.5792852707611317,0.005925900783389171,-0.6809899851440205,1880
2018-11-25,3.85,3.9,-0.2184075015205634,0.0,0.005018172762361004,0.35103394931008375,0.29781960793049744,0.1820743167811037,0.01655795153010664,0.0150389660049568,4.633812974014882,2.585234188266713,0.50975,True,True,True,1.203587785458411,0.6714893995497956,0.0043854797246198896,0.022462875995453664,1940
2019-02-21,3.9,3.55,-0.15397430475064805,0.0,0.0056002845336537675,0.29270415865528676,0.3046741867719295,0.272203800123913,0.18683582786578912,0.18810785215014292,3.8755563837558062,2.9489166701261245,0.35035,True,True,True,0.9937324060912324,0.7561324795195191,0.006069655315789291,-0.34037519193316945,2000
2019-05-21,3.55,3.5,-0.6335356959440431,0.0,0.0056002845336537675,0.34097104466832334,0.26558816891760006,0.1808572950864562,0.035596502362674975,0.028442161504250496,4.169238970717917,2.561552791065851,0.4734,True,True,True,1.1744335128782866,0.7215641664974228,0.005969860486014111,-0.05802521895915176,2060
2019-08-29,3.5,3.51,0.0,0.0,0.005018172762361004,0.2791961885629854,0.2136899662333217,0.18223759740336865,0.0016340566951504876,3.223867266366476e-05,3.2956410785647776,2.6121596454444793,0.4982,True,True,True,0.9416117367327936,0.7463313272698512,0.0037908895400859954,-0.007754775561580009,2120
2019-11-27,3.51,3.0,-0.4634801754217047,0.0,0.003849662181329454,0.27618996690377307,0.34124905053467525,0.3208806739995077,0.2657719997718164,0.2598063355929139,3.2692436015870125,2.2570440525496362,0.2618,True,True,True,0.9314084335005735,0.643032493603885,0.006137891607872703,-0.5824013551043903,2180
2020-03-10,3.0,2.7,-1.1544469350694175,0.0,0.003849662181329454,0.2782426951604394,0.2308914881927266,0.19063645891308073,0.15079580478943932,0.1550385494480515,2.7967121796446124,1.5377404907898349,0.3328,True,True,True,0.9322373932148708,0.5125801635966116,0.0005305365262928685,-0.39249971244054876,2240
2020-06-14,2.7,3.4,-0.5595918424885599,0.0,0.00030932279324286907,0.2695198156987575,0.4089418205266148,0.44287541006197967,0.3480830489387434,0.34759351939324756,2.430686696917703,1.5559461304034734,0.82455,False,True,True,0.9002543321917417,0.576276344593879,0.001419963749078823,0.8541647864433836,2300
2020-09-20,3.4,4.32,1.698898874506947,0.0,0.00030932279324286907,0.3006035067425299,0.5317208742931162,0.5920957645320011,0.454406605082744,0.45912809769906593,3.439876492082027,1.9772139628513048,0.80535,False,True,True,1.0117283800241257,0.5815335184856779,0.0032902323042682813,0.7956349226674615,2360
2020-12-20,4.32,6.6,-0.08901833531777881,0.0,0.00030932279324286907,0.16587877493779415,1.8227399524424026,1.7819663394460592,1.139427046467239,1.1331147436142022,21.3545039801819,19.186276423654245,0.99005,False,False,False,0.5391768297874363,0.5823285908427882,0.0002652562651670465,2.5530989371119706,2420
2021-03-14,6.6,6.9,1.8012488831987779,0.0,0.00030932279324286907,0.2510003953748224,0.38711977997017055,0.3094481204460112,0.15932264355516024,0.1517203904064961,5.48816833481574,3.9988002923331676,0.5826,True,True,True,0.8315406567902638,0.6058788321716921,-0.002825043501563651,0.1758660169107408,2480
2021-06-09,6.9,6.17,1.032862812710568,0.0,0.00030932279324286907,0.21545495385662777,0.48810560173487705,0.451161848328991,0.36901168570636766,0.37043431375315805,4.940845611392334,3.4555349744762385,0.27935,True,True,True,0.7160645813612078,0.5008021702139476,0.0011628074511209618,-0.5204424148621676,2540
