origin,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2023-01-13,5.85,5.66,0.0,0.0,0.010480210813517696,0.162597256844928,0.25645551795930654,0.2169301652883603,0.13125689517028594,0.12611036520994823,3.1954388187898166,2.613468559112847,0.39165,True,True,True,0.5462288579127892,0.44674676224151233,0.012395519716337233,-0.2675197643935405
2023-04-07,5.66,6.84,0.35412205435802663,0.0,0.010480210813517696,0.14689034823051084,0.6923424963858993,0.7081952928042647,0.5587745246850417,0.5610390517095123,2.8089643943894425,2.6293423014618913,0.88745,False,True,True,0.4962834619062619,0.4645481097989207,0.011033736860409205,1.2178038295962972
2023-07-10,6.84,7.94,1.6892504647872282,0.0,0.010480210813517696,0.14366070815496945,0.6078353602882981,0.6284839682747868,0.5154815933270362,0.5124163027103212,3.2954002005338756,2.8072669333662787,0.82885,False,True,True,0.4817836550488122,0.41041914230501153,0.010093101366363655,0.9650887468931896
2023-10-04,7.94,7.96,1.5094062706793525,0.0,0.010480210813517696,0.12666928863899352,0.23757554109809853,0.22806810992904858,0.02483249694909473,0.03772434077581943,3.386651344611642,3.2184261877518,0.4811,True,True,True,0.42653039604680626,0.4053433485833501,0.008773928702542788,-0.06287622123598775
2023-12-28,7.96,8.38,1.0503667695349994,0.0,0.010480210813517696,0.12623790708505628,0.2783813315843623,0.2930316201350306,0.1680971284468491,0.17006007530711553,3.3637924839555966,3.522409140274158,0.6329,True,True,True,0.4225869954718086,0.4425137110897184,0.010528359686721389,0.3242980240206209
2024-03-22,8.38,7.8,0.5433857912404865,0.0,0.010480210813517696,0.12745898031692804,0.4129683024397143,0.41634223040079144,0.3317878941260646,0.3356098495971005,3.5742002691995687,3.6450577717551003,0.2609,True,True,True,0.42651554525054514,0.4349710944815155,0.009973244421495053,-0.6449478209190235
2024-06-25,7.8,8.62,-0.24462763718347674,0.0,0.010480210813517696,0.1228297916671825,0.4374323843138872,0.43693747428478635,0.37388523674276897,0.3664141467405724,3.239148065745792,3.4591980768928456,0.76825,False,True,True,0.4152753930443323,0.4434869329349802,0.009260195706982222,0.7284970441779662
2024-09-17,8.62,9.45,0.732136187546144,0.0,0.010480210813517696,0.12375680284179201,0.44456279287174616,0.46494895058383046,0.3695130402718334,0.3799418579367657,3.575259173072557,4.058627362814026,0.74955,True,True,True,0.4147632451360275,0.47083844116172,0.010553818962451667,0.6581411619097424
2024-12-12,9.45,13.15,0.7855299231060294,0.0,0.010480210813517696,0.12469450672228469,2.8560031862112343,2.900088601715003,1.8040893832929061,1.8070160048622306,32.51729129646064,35.085575792767074,0.9944,False,False,False,0.4122364027478473,0.39587361074729094,0.009716532636422137,2.5656848462228936
2025-03-10,13.15,13.35,-0.3666834471043962,0.0,0.010480210813517696,0.14175998845718576,0.44473174189134834,0.4825314535409253,0.024776550534120645,0.03320813634479869,6.303627009981016,6.843450540969661,0.51065,True,True,True,0.4793632707209898,0.5204144898075788,0.011440828816103199,0.03255090141574633
2025-06-04,13.35,14.1,-0.35262621307456593,0.0,0.010480210813517696,0.1480451742391595,0.5426782165756308,0.5742554022418438,0.30494061686642926,0.31634861769218414,6.661219333624803,7.1472307408025255,0.621,True,True,True,0.4989677403464272,0.5353730891986911,0.010495787735366413,0.2984102788313696
2025-09-01,14.1,13.25,-0.9301246184943179,0.0,0.010480210813517696,0.14979860522788963,0.6842145149058911,0.687382467722863,0.49306866133211535,0.4931977319874523,7.067282454527735,7.260094722717504,0.31305,True,True,True,0.5012257059948748,0.5149003349445038,0.009655129266966656,-0.4850342608656124
2025-11-25,13.25,16.45,-0.9040031030445207,0.0,0.010480210813517696,0.14886448164664234,1.96610319058549,1.9358659988110967,1.5221284578876393,1.5198475172586638,6.648787020790358,6.861701409928232,0.9152,False,False,True,0.5017952468521025,0.5178642573530741,0.011754195035827975,1.3827859519522592
2026-02-20,16.45,11.3,1.248760036972143,0.0,0.010480210813517696,0.14004360544386843,4.181555235206078,4.2692190238455865,2.665644088082777,2.6479453946965226,45.72683682459021,51.55693264727279,0.0028,False,False,False,0.47137305957473646,0.4172676146878354,0.011020557821614263,-2.7563055170078394
