origin,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2022-06-23,2.36,2.39,-1.281959203640907,0.0,0.025383270251966246,0.21922771586776385,0.11662104104973353,0.08434190041033635,0.01811687988893884,0.015468135518982296,1.763439243042189,1.1773875039586075,0.46935,True,True,True,0.7472200182382157,0.49889301015195237,0.02806515244825336,-0.058165653442090626
2022-09-25,2.39,3.2,-0.9961642807390404,0.0,0.025383270251966246,0.20724851627460858,0.4821560549179963,0.5090544848632838,0.37337966009227785,0.3747165921401088,1.6728096970560966,1.3528722382510463,0.9096,False,False,True,0.6999203753372789,0.5660553298121532,0.02646053548763372,1.2857712006835864
2022-12-19,3.2,2.72,1.8485320174095945,0.0,0.029625613898821915,0.20660138674555373,0.35376422432368665,0.36180632313164923,0.28712080538850526,0.28909655375938814,2.249899165065159,1.7930796870102435,0.1611,False,True,True,0.7030934890828622,0.560337402190701,0.02945050336781585,-0.9300254292738043
2023-03-16,2.72,3.08,-1.5187024961797178,0.0,0.03585068059032722,0.212395001916134,0.17944253936622284,0.16580757778433275,0.1342405625636638,0.1273843272831765,1.9549529720310348,1.6333490250694758,0.68345,True,True,True,0.7187327103055274,0.6004959650990719,0.03364664517377647,0.4164271065200206
2023-06-19,3.08,3.19,0.8949864758516132,0.0,0.039912105091416905,0.21298046922683805,0.14519778465068162,0.13148126872573634,0.007692809506944176,0.006664522670290607,2.2484651926013575,1.8572447718151577,0.4895,True,True,True,0.7300211664290122,0.6030015492906355,0.0407096165629508,-0.022634870219073833
2023-09-20,3.19,4.23,0.8068697068664115,0.0,0.0419171294715141,0.20176758096492894,0.5736985707038026,0.596766715613322,0.45319530041698375,0.45099091822302384,2.2005891029894147,1.8221125901128192,0.8955,False,True,True,0.6898398441973087,0.5711951693143634,0.041883824189979046,1.1907955958082377
2023-12-17,4.23,5.6,1.1388491168068937,0.0,0.0419171294715141,0.20668443212695495,0.7500498667843307,0.7711953765774155,0.5985201542748859,0.5926383261180508,2.98717984443013,2.537149019188278,0.8923,False,True,True,0.7061890885177612,0.599798822503139,0.04088881594568017,1.154646592176882
2024-03-13,5.6,6.2,-1.1517052697545078,0.0,0.05737701653393828,0.2315732753400159,0.3162267107644249,0.3638543928508946,0.13455048904424505,0.14693121540603915,4.573259947594446,4.908204043327013,0.5899,True,True,True,0.8166535620704368,0.8764650077369666,0.059089111055626864,0.19175648705924228
2024-06-23,6.2,7.58,0.2517011705287555,0.0,0.05737701653393828,0.23577582139642353,0.6058471220721429,0.6669667380179582,0.5116167111370324,0.518623508398127,5.094311300199766,6.641889052606222,0.7502,False,True,True,0.821663112935446,1.0712724278397132,0.057542996407408786,0.6089975223874854
2024-09-19,7.58,7.89,0.5207791657953226,0.0,0.05737701653393828,0.22352744972016625,0.3949279781841979,0.5897086939968379,0.07450290776149382,0.06582891954809478,5.943664092407609,8.524877510664151,0.46235,True,True,True,0.7841245504495526,1.124654025153582,0.06055485692915408,-0.07736893769461498
2024-12-15,7.89,9.1,-0.39505404136503924,0.0,0.05737701653393828,0.20621881322810065,0.512131498147813,0.7056253219429882,0.372227690054868,0.3862692610109777,5.686987982426658,9.015770884271971,0.68065,True,True,True,0.7207842816763825,1.142683255294293,0.05900438781879136,0.4136444235896686
2025-03-11,9.1,8.93,1.8494700240031456,0.0,0.05737701653393828,0.2124401306683775,0.549529523700125,0.6683454971476441,0.34805047517774845,0.34666851226687534,6.676615322074148,8.576194627896626,0.3442,True,True,True,0.7336939914367195,0.9424389700985304,0.057813291247856835,-0.3588542095529923
2025-06-18,8.93,8.2,-0.0103850674826665,0.0,0.051216995146891785,0.22250463168408613,0.7656921337668887,0.7395224925421348,0.6072107900504138,0.6081562607209019,6.859678828038782,5.662189782057419,0.2489,False,True,True,0.76816112296067,0.6340638053815699,0.05424653752528852,-0.6134669410338156
2025-09-17,8.2,9.85,-0.45480379060102266,0.0,0.04734544255837266,0.19501986082898334,0.7327999115399535,0.7390807810124463,0.623715266795867,0.6352828330518712,5.493213218976426,4.561401263709317,0.77585,False,True,True,0.6699040510946862,0.5562684467938191,0.04909383736686168,0.697323122769897
2025-12-11,9.85,9.21,-0.2935651065462069,0.0,0.04538579990682136,0.20607363751448193,0.7139098748960406,0.6703268840196395,0.551294753960768,0.5451730275533846,6.954567098543275,5.137530730459314,0.27385,True,True,True,0.7060474211719061,0.5215767239044989,0.04696340181944536,-0.5462484487647895
2026-03-10,9.21,12.34,-0.6554347975354821,0.0,0.04340989447475111,0.19736084866123413,1.7495030556684685,1.8885268736191358,1.3474105838320423,1.3713914467272517,6.262947909193866,6.627935968835642,0.91095,False,False,True,0.68001605963017,0.5095273235967819,0.04725068755004491,1.262389554084912
