origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2022-03-30,1072,63,60,2022-06-30,4.24,4.22,0.43583891422340393,0.0,0.0009481995596740592,0.10950939907715845,0.102096727424841,0.10437670593518655,0.012221272189927301,0.012112366412712294,1.5195043971755862,1.4613552347870296,0.47685,True,True,True,0.35837367857914765,0.344659253487507,0.0010477699009090458,-0.051834279098003436,0.024079416845481365,0.024617147626223242
2022-06-30,1132,62,64,2022-09-30,4.22,4.44,0.5058222605978075,0.0,0.0040421452903959265,0.1093480455533323,0.13901236797069827,0.12238048894676418,0.10061834158756477,0.10113787506482685,1.5032492313595647,1.0240901239607196,0.67895,True,True,True,0.3562201970046362,0.2426753848248151,0.004446283607789425,0.4277817940788217,0.032941319424336084,0.029000115864162127
2022-09-30,1196,62,63,2022-12-30,4.44,4.41,0.3746615941603939,0.0,0.007705035584971566,0.12384540782051749,0.12459002805033664,0.10133673359967349,0.03276867998536792,0.031715314643143255,1.8036433167229875,1.3786572312117227,0.4479,True,True,True,0.4062259722349071,0.3105083854080456,0.008003909903318895,-0.11695809174727174,0.028060817128454197,0.02282358864857511
2022-12-30,1259,62,64,2023-03-30,4.41,4.22,0.18890242542414964,0.0,0.010716975056793952,0.11291866314193208,0.15864054608352468,0.15434587820815038,0.11924303708380579,0.11527613429532035,1.6316871768365706,1.5244413882809482,0.3003,True,True,True,0.3699970922531906,0.34567831933808346,0.010994574641181698,-0.48492016238983005,0.035972912944109904,0.03499906535332208
2023-03-30,1323,63,61,2023-07-03,4.22,3.89,-0.21589591530527974,0.0,0.011911663366838259,0.12411551347462643,0.2327051025683634,0.22898222302216042,0.19108755110174447,0.19091358017756144,1.7516328373797077,1.599812869510553,0.21115,False,True,True,0.41507887141699235,0.37910257571340117,0.012363768294665789,-0.7520222989971765,0.05514338923420934,0.05426119028961148
2023-07-03,1384,63,64,2023-10-03,3.89,3.79,0.11444873763450863,0.0,0.012506873399912041,0.10966683464264967,0.11486757296472438,0.12979130866018251,0.07155063708414078,0.07658401175614382,1.3935401605867428,1.5229907582212845,0.3566,True,True,True,0.35823654513798014,0.391514333732978,0.011080019066396218,-0.35151932725648155,0.029528939065481846,0.033365374976910674
2023-10-03,1448,63,64,2024-01-03,3.79,3.68,-0.09106429761511765,0.0,0.013100669698262088,0.10733324187883717,0.11935260678962326,0.11604127364009814,0.08165125050336042,0.07877979014775383,1.357081116558764,1.2594785656216492,0.3341,True,True,True,0.3580688961896475,0.33231624422734807,0.014063984434490973,-0.3964655857483031,0.03149145297879242,0.03061775030081745
2024-01-03,1512,63,65,2024-04-03,3.68,3.64,-0.42929926189203677,0.0,0.013100669698262088,0.11701911720179899,0.10451994548632293,0.10267556600249225,0.04671043688063414,0.044906657811836226,1.4164507709629155,1.3425102077824134,0.40745,True,True,True,0.38490510080514007,0.3648125564626123,0.014516541782953363,-0.20534884218117297,0.028402159099544272,0.027900969022416372
2024-04-03,1577,63,58,2024-07-03,3.64,3.4,0.28170265369433084,0.0,0.013100669698262088,0.1103097426815648,0.17583143515106023,0.1751828692163571,0.14334683456516872,0.14563723214819446,1.3241398291068656,1.2428914679727967,0.2115,False,True,True,0.363774678326062,0.34145369999252656,0.012827931079762989,-0.7370964499438025,0.04830533932721435,0.04812716187262557
2024-07-03,1635,62,66,2024-10-03,3.4,3.59,0.827481831598386,0.0,0.013100669698262088,0.11356745912248312,0.10934111795786225,0.1031702330342949,0.07371178850712412,0.07055100569070039,1.2721200222152875,1.1374092327108798,0.6521,True,True,True,0.3741529477103787,0.3345321272679058,0.01252247734875045,0.36345007186691775,0.03215915234054772,0.030344186186557324
2024-10-03,1701,64,63,2025-01-03,3.59,3.47,-0.17531266672200982,0.0,0.011911663366838259,0.11783795516440769,0.12081651677810898,0.12053251509792026,0.08174155837945873,0.08179984699278786,1.3785330632559316,1.3276689041691863,0.3377,True,True,True,0.38399249672867175,0.36982420728946697,0.012112288790784964,-0.38959664434269237,0.0336536258434844,0.033574516740367766
2025-01-03,1764,62,62,2025-04-03,3.47,3.25,-0.05491462805762124,0.0,0.010716975056793952,0.10246764069414092,0.15953036432082476,0.15337688787038423,0.13140059989431974,0.12718300247602388,1.1700519983324358,1.0474400063642197,0.2119,False,True,True,0.3371907776174166,0.3018559096150489,0.01233463970854154,-0.7438111403522703,0.045974168392168516,0.04420083223930381
2025-04-03,1826,62,62,2025-07-03,3.25,3.72,-1.4146224026176466,0.0,0.010716975056793952,0.11340307070493641,0.2676747136919573,0.27533469660785304,0.21588875205864833,0.2184152705064759,1.2140835778380992,1.0633592114363255,0.8798,False,True,True,0.3735641777963382,0.3271874496727155,0.01176076796390868,1.0965461174342088,0.08236145036675609,0.0847183681870317
2025-07-03,1888,64,65,2025-10-03,3.72,3.68,0.4486399041215939,0.0,0.010716975056793952,0.11650317138935559,0.10412424164066358,0.09068070464666225,0.041862251117000815,0.038874902621486074,1.4492355225002629,1.1876151312518508,0.41725,True,True,True,0.3895794415323287,0.31925137936877707,0.011753898450000522,-0.18478373510591387,0.02799038753781279,0.024376533507167272
2025-10-03,1953,64,63,2026-01-05,3.68,3.9,0.0,0.0,0.010117483138428305,0.11474974423328378,0.12765879198997315,0.11156219042509219,0.09297224801073334,0.08959321203619774,1.4051478451974275,1.0223873900426348,0.6767,True,True,True,0.3818336535862575,0.2778226603376725,0.009254213037644954,0.41783376631200997,0.034689889127710094,0.03031581261551418
2026-01-05,2016,62,61,2026-04-06,3.9,3.77,-0.05442047423219209,0.0,0.008914169302008671,0.10991276856369656,0.12236605038300549,0.1078603823302037,0.08133967813172949,0.08158112544191343,1.4208595230107899,1.0504047852769567,0.33725,True,True,True,0.3643229546181513,0.2693345603274248,0.008379322118835741,-0.38954273954874935,0.031375910354616794,0.027656508289795823
2026-04-06,2077,62,60,2026-07-06,3.77,3.92,-0.15954736173755368,0.0,0.008914169302008671,0.11448041233584284,0.10830332205283441,0.09391986677100048,0.05764601188120344,0.0594336957957462,1.4222150183027513,1.1014009964657872,0.612,True,True,True,0.37724536294502686,0.29214880542859073,0.009206359744719617,0.26294876500037045,0.028727671632051567,0.02491243150424416
