origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2022-10-17,260,63,64,2023-01-17,3.45,3.22,-0.787532161353164,0.0,0.007705035584971566,0.15659879178588,0.17514833259101104,0.1608234269759262,0.13112477985939486,0.12850193387407893,1.7730332538846039,1.4128234512754845,0.29425,True,True,True,0.5139226822853924,0.40951404384796647,0.00934769846921446,-0.4897733002742018,0.05076763263507566,0.046615486079978605
2023-01-17,324,62,64,2023-04-17,3.22,3.8,0.4528656581614512,0.0,0.010716975056793952,0.140130393661282,0.3382625003489531,0.3478249809087009,0.2711090007466801,0.2730256696888007,1.4845536602851643,1.2844846369282914,0.88025,False,True,True,0.4610415094053305,0.39890827233797865,0.011733539908894253,1.1054185182242062,0.10505046594687985,0.10802018040642884
2023-04-17,388,63,59,2023-07-17,3.8,3.74,0.2673533180233924,0.0,0.011911663366838259,0.14197852263881391,0.1297861404625016,0.11540321600646081,0.051611409334417324,0.045544069278394606,1.8002506799194151,1.5399295150161003,0.4172,True,True,True,0.4737501789261619,0.40524460921476324,0.011374425965482882,-0.19599526854866972,0.034154247490131996,0.030369267370121265
2023-07-17,447,64,64,2023-10-17,3.74,3.75,0.1555861744144951,0.0,0.012506873399912041,0.13604021190098736,0.1146843022033186,0.10870167829234961,0.01614135824674623,0.018906495075011298,1.6798826963631384,1.5286478729402786,0.4708,True,True,True,0.4491664963537803,0.4087293777915183,0.011305539169383039,-0.07230689151816704,0.030664251926021013,0.0290646198642646
2023-10-17,511,63,64,2024-01-17,3.75,3.96,-0.5883854024176727,0.0,0.013100669698262088,0.136752313877312,0.13518359832773968,0.1292147339683274,0.08084448985149417,0.07615595085332671,1.697252736840817,1.5533814181155519,0.63035,True,True,True,0.4526007298242179,0.4142350448308138,0.012882938745869765,0.30264581572593136,0.03604895955406392,0.03445726239155397
2024-01-17,575,63,60,2024-04-17,3.96,3.9,1.1720825941364008,0.0,0.013100669698262088,0.13455363643185722,0.13035506765277088,0.12733706411295875,0.060741235819954165,0.05796995435311669,1.760658117750161,1.6592952860267145,0.4036,True,True,True,0.4446106357954952,0.4190139611178572,0.015525876676744543,-0.21083147643815,0.03291794637696235,0.03215582427094918
2024-04-17,635,61,63,2024-07-17,3.9,4.4,-0.14066311057150263,0.0,0.013100669698262088,0.1307952887008622,0.26552146672925453,0.25943268661149843,0.22509401459322476,0.22170477962839175,1.681578948362365,1.6231559198010066,0.8107,False,True,True,0.4311740893236834,0.4161938255900017,0.012772300208602871,0.8221039087751485,0.06808242736647552,0.06652120169525601
2024-07-17,698,63,66,2024-10-17,4.4,4.74,1.1992806461055718,0.0,0.013100669698262088,0.13951543648155476,0.1894779038136727,0.18305996619509768,0.14338376626118787,0.14141695134046417,2.036056844706401,1.7595429401973042,0.68695,True,True,True,0.4627401919787275,0.39989612277211456,0.01209828806309643,0.4396067319232887,0.04306315995765288,0.041604537771613104
2024-10-17,764,64,63,2025-01-17,4.74,5.49,0.3523896906504572,0.0,0.011911663366838259,0.13950674374676256,0.4184761789277448,0.4234909809396206,0.3455135605917983,0.346705574187518,2.206116208476261,1.8542300792459927,0.8474,False,True,True,0.4654253604380297,0.39118778043164404,0.012441535615274946,0.9675478964130594,0.08828611369783645,0.08934408880582713
2025-01-17,827,62,62,2025-04-17,5.49,4.84,0.025594898275776226,0.0,0.010716975056793952,0.13705223605241204,0.4373351988544543,0.4426457692477892,0.355538460947435,0.3574608896261098,2.497044019841182,2.228542721514801,0.14395,False,True,True,0.45483497629165426,0.40592763597719506,0.01112512238522223,-0.9976525286125502,0.07966032766019204,0.08062764467172845
2025-04-17,889,63,62,2025-07-17,4.84,5.76,-0.6677037424941149,0.0,0.010716975056793952,0.137382137753835,0.550482505703294,0.5368963684746451,0.43798765453467503,0.43370250486853923,2.197481280887096,2.210452225900013,0.8948,False,True,True,0.454025058034524,0.45670500535124237,0.009096010522861464,1.1886973196987318,0.1137360548973748,0.11092900175095972
2025-07-17,951,64,65,2025-10-17,5.76,5.71,1.0711505336458784,0.0,0.010716975056793952,0.13892961896074335,0.18574911371606412,0.1883314274681146,0.05825721632722658,0.0554421102777245,2.63555127936126,2.574595968963372,0.43465,True,True,True,0.4575609860002188,0.4469784668339188,0.011547644558064896,-0.13989404305619504,0.032248110020150024,0.03269642837988101
2025-10-17,1016,64,63,2026-01-19,5.71,5.27,-0.38608333764813246,0.0,0.010117483138428305,0.1330604873210914,0.3001211352130251,0.3072104558756506,0.24349997705510162,0.24500459380466033,2.5196513694401492,2.5464801148819465,0.23955,False,True,True,0.4412699421086076,0.4459684964766982,0.008231165343292934,-0.6786849054231734,0.05256061912662436,0.05380218141429958
2026-01-19,1079,62,61,2026-04-20,5.27,5.25,0.05373716048681038,0.0,0.008914169302008671,0.13660922350260832,0.161837519939731,0.15422733179731973,0.03739997281699381,0.03414008469418084,2.391226970207158,2.1382573696530613,0.4553,True,True,True,0.45374325810382504,0.4057414363668048,0.010398471657303343,-0.09308635922013224,0.030709206819683303,0.029265148348637523
2026-04-20,1140,62,60,2026-07-20,5.25,5.55,1.2447046513167122,0.0,0.008914169302008671,0.12886911392804137,0.1895489886996743,0.18404532087051134,0.12615013907175765,0.12804541181365314,2.226739809197128,2.0157181217710347,0.6493,True,True,True,0.4241409160375482,0.3839463089087685,0.009085661305997084,0.36203928490463555,0.036104569276128436,0.035056251594383116
