origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2022-10-17,260,21,23,2022-11-17,3.45,3.39,-0.787532161353164,0.0,0.0025683451949905216,0.09342265533834918,0.07833126951138594,0.06510812586107032,0.03608687317349335,0.0345276524979925,1.0456819978346235,0.8082633483233002,0.4043,True,True,True,0.3030962312564126,0.234279231398058,0.0035286221295613984,-0.21528669649838097,0.02270471580040172,0.01887192053944067
2022-11-17,283,21,20,2022-12-19,3.39,3.12,-0.12742917742767426,0.0,0.003172183400538027,0.07744283958352516,0.17394610794662974,0.17594468105247274,0.1391878757551379,0.1398766239073006,0.8595338989448851,0.7808128363367826,0.12255,False,True,True,0.25354982269760623,0.23032827030583555,0.002470723159373467,-1.112680054539699,0.0513115362674424,0.05190108585618665
2022-12-19,303,21,23,2023-01-19,3.12,3.3,-1.0996650418183425,0.0,0.003572325018931317,0.08982127509536551,0.10488013547618269,0.10008016473264832,0.08589062672563186,0.085423030547358,0.9243432491356698,0.6972548537675443,0.73735,True,True,True,0.29626386190245824,0.22347911979728982,0.002634213637415339,0.58468488202103,0.03361542803723804,0.03207697587584882
2023-01-19,326,21,22,2023-02-20,3.3,3.38,1.2687614138252263,0.0,0.003572325018931317,0.08189037717986329,0.06642988931024149,0.06310150406928003,0.03401556525470495,0.036325843109808575,0.8815294438725783,0.7725664566076307,0.6104,True,True,True,0.2671301345068419,0.2341110474568578,0.003626930148663776,0.24888047540429595,0.02013026948795197,0.019121667899781827
2023-02-20,348,19,20,2023-03-20,3.38,3.69,0.30188903698300973,0.0,0.0037716776170720473,0.07672933818383942,0.18482709218354573,0.19012723481087393,0.14920607671309383,0.15106867000598379,0.8416356466921764,0.7389853887197617,0.87765,False,True,True,0.24900462919886876,0.21863473039046205,0.0034283569745006126,1.094484494825524,0.05468257165193661,0.05625066118664909
2023-03-20,368,21,23,2023-04-24,3.69,3.92,1.2459091153010322,0.0,0.0037716776170720473,0.08215206901607602,0.12989061344511207,0.12801969187782414,0.10880923175232837,0.10915161177679877,0.9855379845850267,0.8329155188338091,0.7733,False,True,True,0.2670834646571888,0.22572236282759053,0.0033554299445375246,0.69010456841652,0.03520070825070788,0.0346936834357247
2023-04-24,391,21,22,2023-05-24,3.92,3.78,0.555180201440328,0.0,0.003970554455612753,0.08501060067783262,0.10402583737638188,0.09924171407175011,0.07658582277561066,0.07763897241503415,1.0942150986300936,0.9105845755140201,0.30465,True,True,True,0.2791365047525749,0.23229198354949493,0.003360113661025732,-0.47450786495861313,0.026537203412342315,0.025316763793813805
2023-05-24,413,22,23,2023-06-26,3.78,3.56,-0.5151353065025239,0.0,0.00416895779997068,0.07236422699429633,0.1425587110341168,0.1420439980092862,0.1162389601280076,0.11810609315644816,0.8912024393598261,0.9132583179006217,0.17225,False,True,True,0.23576784110048313,0.2416027296033391,0.003301037104765925,-0.8862448371428427,0.037713944718020316,0.03757777725113391
2023-06-26,436,21,17,2023-07-26,3.56,3.95,-0.8200815880218647,0.0,0.00416895779997068,0.08247936372950339,0.23681076325699724,0.24407855981544457,0.18608420702446615,0.18698594491279552,0.95589161134026,0.8240133257069111,0.89635,False,True,True,0.26850887958996067,0.23146441733340198,0.00500887245816517,1.2098308199415293,0.06651987731938125,0.06856139320658555
2023-07-26,453,21,23,2023-08-28,3.95,4.25,1.1384078566012503,0.0,0.00416895779997068,0.08092982639518634,0.16793525495934863,0.17216936675527544,0.14204020376760673,0.1434522571605239,1.0538863130183667,0.9151534879540515,0.81335,False,True,True,0.26680666152363713,0.2316844273301396,0.004030276573363745,0.8530161165331547,0.04251525442008826,0.043587181457031755
