Date,Close,Open,High,Low,Volume
2023-12-07,3956.260009765625,3970.090087890625,3974.449951171875,3942.260009765625,99770000
2023-12-11,3934.52001953125,3949.68994140625,3949.68994140625,3928.139892578125,120640000
2023-12-12,3937.280029296875,3934.52001953125,3942.360107421875,3918.389892578125,68450000
2023-12-13,3939.31005859375,3936.760009765625,3961.590087890625,3931.949951171875,117190000
2023-12-14,3982.070068359375,3942.050048828125,3989.68994140625,3940.340087890625,184200000
2023-12-18,3990.60009765625,4001.10009765625,4007.5,3985.429931640625,90720000
2023-12-19,3997.580078125,3990.60009765625,3999.570068359375,3973.580078125,51870000
2023-12-20,4014.280029296875,3997.580078125,4018.47998046875,3991.81005859375,58770000
2023-12-21,4005.320068359375,4013.760009765625,4019.090087890625,3994.139892578125,37710000
2023-12-25,4018.139892578125,4023.85009765625,4025.409912109375,4005.510009765625,36610000
2023-12-26,4028.8798828125,4017.219970703125,4028.8798828125,4013.56005859375,67030000
2023-12-27,4038.320068359375,4030.719970703125,4039.179931640625,4020.2099609375,86040000
2023-12-28,4049.530029296875,4037.39990234375,4059.72998046875,4034.219970703125,67280000
2024-01-02,4091.050048828125,4060.719970703125,4091.080078125,4041.25,133800000
2024-01-03,4077.580078125,4091.050048828125,4109.27978515625,4076.300048828125,154730000
2024-01-04,4087.35009765625,4079.419921875,4094.989990234375,4076.25,95880000
2024-01-08,4089.39990234375,4088.8798828125,4098.4599609375,4081.300048828125,88500000
2024-01-09,4117.72021484375,4092.97998046875,4123.93017578125,4092.75,150950000
2024-01-10,4130.02001953125,4117.72021484375,4130.740234375,4108.9599609375,134950000
2024-01-11,4117.97998046875,4128.240234375,4134.759765625,4108.08984375,112760000
2024-01-15,4101.2900390625,4104.10986328125,4114.06982421875,4091.06005859375,77350000
2024-01-16,4082.340087890625,4102.18017578125,4105.580078125,4072.830078125,119860000
2024-01-17,4090.639892578125,4082.340087890625,4091.530029296875,4056.929931640625,107470000
2024-01-18,4052.780029296875,4090.639892578125,4097.240234375,4047.56005859375,95960000
2024-01-22,4081.239990234375,4083.5,4096.2001953125,4073.610107421875,83340000
2024-01-23,4107.52001953125,4081.239990234375,4107.52001953125,4081.239990234375,119590000
2024-01-24,4181.47021484375,4107.52001953125,4196.02978515625,4107.52001953125,223750000
2024-01-25,4173.5498046875,4180.56982421875,4207.83984375,4168.77001953125,102000000
2024-01-29,4170.58984375,4163.330078125,4173.7998046875,4155.22998046875,75390000
2024-01-30,4168.43017578125,4172.3798828125,4224.02001953125,4165.0,98100000
2024-01-31,4169.080078125,4168.43017578125,4208.02978515625,4154.740234375,116500000
2024-02-01,4220.35009765625,4168.18994140625,4227.60009765625,4167.68017578125,108800000
2024-02-05,4230.7001953125,4230.52978515625,4250.990234375,4213.83984375,132130000
2024-02-06,4153.740234375,4231.60009765625,4240.3798828125,4144.93994140625,119190000
2024-02-08,4159.10009765625,4161.93994140625,4190.7001953125,4155.2099609375,90490000
2024-02-12,4210.9599609375,4185.64990234375,4211.33984375,4173.27001953125,118360000
2024-02-13,4219.31005859375,4211.85986328125,4230.22998046875,4206.0,129280000
2024-02-14,4223.47998046875,4216.6298828125,4235.080078125,4214.4501953125,128550000
2024-02-15,4238.9501953125,4225.27001953125,4241.56982421875,4218.93017578125,221400000
2024-02-19,4272.9599609375,4259.669921875,4283.06982421875,4248.0,143510000
2024-02-20,4277.35986328125,4273.85009765625,4289.43017578125,4254.33984375,136180000
2024-02-21,4254.990234375,4277.35986328125,4284.10009765625,4229.31982421875,140570000
2024-02-22,4229.2099609375,4254.990234375,4263.0400390625,4216.83984375,178310000
2024-02-26,4223.25,4225.89990234375,4235.43017578125,4204.35009765625,125970000
2024-02-27,4272.5498046875,4225.0400390625,4275.52001953125,4225.0400390625,227150000
2024-02-28,4290.3798828125,4273.43994140625,4292.39013671875,4268.740234375,338730000
2024-02-29,4308.77001953125,4291.27001953125,4311.5,4267.490234375,213790000
2024-03-04,4326.6201171875,4357.5,4405.740234375,4311.9501953125,223320000
2024-03-05,4245.7998046875,4326.6201171875,4329.47021484375,4238.47021484375,171500000
2024-03-06,4248.2998046875,4245.7998046875,4252.330078125,4216.52978515625,131340000
2024-03-07,4236.97998046875,4249.18994140625,4249.97998046875,4212.77001953125,126450000
2024-03-11,4248.10009765625,4253.97021484375,4269.85009765625,4234.22021484375,76420000
2024-03-12,4252.77001953125,4249.89013671875,4259.9501953125,4229.14013671875,81480000
2024-03-13,4259.240234375,4252.77001953125,4266.56982421875,4241.7001953125,81390000
2024-03-14,4290.33984375,4261.919921875,4292.85009765625,4261.919921875,111260000
2024-03-18,4275.3798828125,4262.47998046875,4279.02001953125,4235.22998046875,206790000
2024-03-19,4272.759765625,4274.5,4284.47998046875,4252.490234375,107050000
2024-03-20,4291.3701171875,4271.8798828125,4294.06005859375,4271.3798828125,163130000
2024-03-21,4277.60986328125,4292.25,4300.77978515625,4272.77001953125,175120000
2024-03-25,4281.5498046875,4279.47021484375,4297.7001953125,4269.2900390625,179960000
2024-03-26,4246.22998046875,4282.43017578125,4300.5,4246.22998046875,158160000
2024-03-27,4231.7900390625,4246.22998046875,4266.27978515625,4222.77001953125,182020000
2024-03-28,4232.93994140625,4233.5498046875,4254.2001953125,4223.72021484375,159850000
2024-04-01,4263.2900390625,4245.39013671875,4265.27978515625,4226.22021484375,303070000
2024-04-02,4269.39990234375,4262.41015625,4275.6201171875,4253.169921875,244850000
2024-04-03,4240.0498046875,4270.27978515625,4270.27978515625,4230.52978515625,164870000
2024-04-04,4246.669921875,4240.0498046875,4280.18994140625,4240.0498046875,87440000
2024-04-15,4243.77978515625,4241.509765625,4246.89990234375,4195.35009765625,175120000
2024-04-16,4184.31005859375,4244.66015625,4258.52001953125,4182.43994140625,162310000
2024-04-17,4172.93017578125,4185.18017578125,4199.0,4172.47998046875,107710000
2024-04-18,4208.169921875,4174.68994140625,4220.330078125,4174.22998046875,126950000
2024-04-22,4167.66015625,4176.25,4204.8798828125,4167.1298828125,150510000
2024-04-23,4166.31982421875,4169.35009765625,4186.919921875,4160.89990234375,116870000
2024-04-24,4167.330078125,4166.31982421875,4203.3701171875,4159.77001953125,146030000
2024-04-25,4169.8701171875,4167.330078125,4187.85986328125,4161.419921875,167850000
2024-04-29,4160.66015625,4147.39013671875,4161.43994140625,4135.509765625,96270000
2024-04-30,4155.77001953125,4162.35986328125,4178.2001953125,4147.259765625,152830000
2024-05-01,4133.31005859375,4154.919921875,4164.2099609375,4129.509765625,121750000
2024-05-02,4140.81982421875,4134.16015625,4147.759765625,4116.080078125,131700000
2024-05-06,4155.85009765625,4144.419921875,4162.64013671875,4143.93017578125,69530000
2024-05-07,4156.2900390625,4157.5400390625,4167.419921875,4145.7001953125,111960000
2024-05-08,4193.35009765625,4157.14013671875,4194.2099609375,4157.14013671875,132890000
2024-05-09,4179.740234375,4193.35009765625,4203.22998046875,4169.4599609375,197940000
2024-05-13,4173.27978515625,4174.740234375,4188.990234375,4165.5400390625,110870000
2024-05-14,4136.85009765625,4169.0498046875,4171.4599609375,4127.3701171875,116650000
2024-05-15,4093.25,4141.08984375,4142.56982421875,4079.89990234375,171610000
2024-05-16,4085.780029296875,4093.25,4108.22998046875,4076.070068359375,156720000
2024-05-20,4067.199951171875,4069.080078125,4082.139892578125,4055.050048828125,132450000
2024-05-21,4075.179931640625,4068.89990234375,4094.77001953125,4068.25,98350000
2024-05-22,4057.8701171875,4076.8798828125,4092.389892578125,4053.300048828125,87510000
2024-05-23,4023.639892578125,4059.570068359375,4084.6201171875,4020.199951171875,85060000
2024-05-27,4027.4599609375,4013.489990234375,4047.590087890625,4008.409912109375,58460000
2024-05-28,3986.889892578125,4028.31005859375,4049.050048828125,3984.090087890625,94010000
2024-05-29,3959.800048828125,3988.580078125,3995.760009765625,3946.39990234375,139600000
2024-05-30,3971.010009765625,3959.800048828125,3981.739990234375,3951.510009765625,88330000
2024-06-03,3993.030029296875,3983.02001953125,4011.8798828125,3981.93994140625,73040000
2024-06-04,3985.969970703125,3993.030029296875,4002.68994140625,3977.22998046875,101910000
2024-06-05,3980.320068359375,3986.820068359375,4005.659912109375,3968.9599609375,76440000
2024-06-06,3978.75,3981.169921875,3990.760009765625,3971.320068359375,112710000
2024-06-10,3973.52001953125,3983.080078125,4008.60009765625,3967.159912109375,80890000
2024-06-11,4008.929931640625,3975.169921875,4015.840087890625,3973.75,98690000
2024-06-12,3979.179931640625,4008.929931640625,4014.419921875,3977.090087890625,98440000
2024-06-13,3980.110107421875,3980.840087890625,3988.5,3965.27001953125,56330000
2024-06-19,3988.219970703125,3983.780029296875,3998.719970703125,3973.14990234375,54110000
2024-06-20,3986.6298828125,3989.8798828125,4003.27001953125,3974.60009765625,91100000
2024-06-24,4000.25,4013.840087890625,4015.739990234375,3986.590087890625,347230000
2024-06-25,3998.820068359375,4001.070068359375,4008.409912109375,3987.77001953125,268960000
2024-06-26,4006.070068359375,3998.820068359375,4012.090087890625,3995.35009765625,279770000
2024-06-27,4008.9599609375,4006.889892578125,4010.949951171875,3988.780029296875,197240000
2024-07-01,4057.0400390625,4032.47998046875,4057.0400390625,4026.7099609375,143070000
2024-07-02,4063.25,4057.8701171875,4085.050048828125,4057.409912109375,176300000
2024-07-03,4079.2099609375,4064.89990234375,4089.2900390625,4064.43994140625,198110000
2024-07-04,4065.820068359375,4080.8701171875,4086.489990234375,4057.97998046875,131000000
2024-07-08,4081.9599609375,4070.239990234375,4089.179931640625,4070.239990234375,152230000
2024-07-09,4078.2900390625,4082.7900390625,4091.409912109375,4071.360107421875,99940000
2024-07-10,4080.219970703125,4079.93994140625,4098.47021484375,4073.419921875,97440000
2024-07-11,4090.97998046875,4081.0400390625,4093.969970703125,4080.3701171875,96670000
2024-07-15,4114.5498046875,4105.580078125,4116.490234375,4092.739990234375,175360000
2024-07-16,4109.66015625,4116.2001953125,4125.7900390625,4106.259765625,161230000
